,Review ratings,Review title,Review
541,1,Picture does not match,  I received a version only sold in India (a green cover explicitly saying the book cannot be sold outside India). Not content with material quality.
542,5,Excellent book about good oldie C,  It includes from the basics to the unix peculiarities.The K&R is a book that can not be missing  in a programmer's library.
543,4,Casi perfecto.,"  El libro ha llegado en un estado excelente. La única lacra es que se suponía que era de tapa dura, y al final resultó no serlo."
544,5,Simply the best,  The best C programming book in history. The K&R is a must have for every C programmer and UNIX sysadmin.
545,5,Un clásico,  Un clásico
546,5,I'm studying because it helps me to keep my brain active while I'm retired,  Still studying
547,5,Great reference,  Every great reference for beginner programers
548,4,Très bon livre,  Très bon livre qui donne vraiment les bases du C.Seul défaut la couverture un peu trop souple qui ne protège pas assez le livre.Sinon tout est ok !
549,5,"Sehr gutes Buch. Man braucht ein bisschen Ahnung von Programmierung, bevor man es liest.","  Das Buch hqt mir sehr gefallen.  Mit etwas konnte einige schwere Themen verstehen.Sicherlich für jedem zu empfehlen,  der sich nit C befasst."
550,4,C Programming Language Review,"  Very in-depth and an excellent book on the C language, but the difficulty level is somewhat on the more complicated side"
551,5,Must have C bible.,  My professors swear by this book and recommend it to all their students.
552,5,A must-have!,  This is a must-have book for learning C. It is very descriptive and helpful for all computer scientists.
553,5,Good Resource book,  Saved me a couple times for key-words in my Software Development class.
554,5,Five Stars,  excellent book
555,4,Fine enough,  Poor print and paper quality. Cheap book though so....
556,5,Five Stars,  good entry level book.
557,5,Five Stars,  This book is about C.
558,5,Got to love it,"  This book is well written and I think that every one who codes in C needs to have this book, even if it's not perfect ..."
559,5,Five Stars,  Conforme et dans les temps
560,5,Christmas gift,  This book was specifically requested for work and was gratefully received
561,5,The C Programmers Bible,  The Bible of those who program in C. Excellent reference book
562,5,Must Have,  Dieses Buch ist ein absolutes Must-Have fuer jeden C-Programierer.Hintergruende zur Entstehung und Entwicklung der Programmiersprache C werden ausfuehrlich erklaert.
563,5,Five Stars,  Still the best.
564,5,Five Stars,  Perfect reference book for coding in C
565,5,Glad I picked this up,  An essential for C coders
566,4,"Inhalt sehr gut, aber...","  leider die Version für den indischen Markt erhalten. Dementsprechend ist auch die Qualität des Drucks, des Papiers sowie des Einbands."
567,5,Must have!,"  J'ai appris plus de choses en lisant ce livre qu'en 4 ans de programmation en C. Sans mentir, si vous n'avez pas lu ce livre, vous manquez quelque chose d'essentiel.Bon, faut aimer le C, hein..."
568,5,Good used book seller,"  Good book, and good service from the vendor. Thanks."
569,3,classic but dated,"  It's the bible for sure, but not good for learning. Have a copy for your second C book if you want to get serious down the road."
570,5,The C bible,"  This is simply the best book in C programming language. If you want or need to write C programs, you must read this book until the end. Buy it and read it: you shall not regret."
571,5,Five Stars,"  Great book, fast shipping."
572,5,Five Stars,  Great!
573,5,Five Stars,  Book arrived in good condition. Thank you.
574,5,Five Stars,  nice book
575,4,Four Stars,"  good condition, thank you"
576,5,Five Stars,  good
577,5,Excellent !,  On apprend bien plus en lisant ce livre que des tutoriels internet ! Je recommande ce livre a quiconque veut se lancer dans la programmation en C.
578,5,Simply the Best.,"  Regarded by many as The Bible for learning C programming & rightly so.Written by the man who wrote the language, so what more of an authority could you ask for?I'm working my way, admittedly slowly,  through this book to learn the C language.The examples and the now try this tasks ( in every chapter ) are excellently designed to drive home the principles being taught.Extensively proofread, if I'm not getting something, I know a little bit more attention will see it through, because it's me,it's not just a mistake in the book. ( My pet hate when trying to learn anything new. )Follows the C standard exactly, no need to worry about it being in any way out of date as it is an older publication.This is true to such an extent that I am now 3/4 of the way through and have run every tutorial andexample so far on a MacBook Pro, using the latest version, currently  v9.1,  of Apples free XCODE development IDE.Delighted I bought this. Not too cheap but certainly an investment.If you found my review useful, please hit 'like', if not, Meh."
579,3,Not for beginners,"  This is not the best book for those learning to program in C. It is probrably best suited for those who already have a little programming experience. The constructs are not always well presented and the examples suffer from being too computer science oriented (e.g. counting words in a sentence).Overall, not exactly a tutorial or a reference but does provide a few pointers for intermediate level C programmers."
580,5,"Es ""El libro"" de C","  Es el libro del ""coinventor"" del lenguaje C, ¿qué se puede decir más allá de eso? Obviamente no es muy extenso y especializado, de hecho, yo lo he comprado como un homenaje tras su muerte en 2011."
581,3,Great book horrible cover,"  This is an excellent book for anyone. Even if you think you know C well it is still a great resource to have as the definitive 'C bible'.Unfortunately the copy I received is not the one as in the product description (the normal second edition with a white cover). I received and ""Eastern Economy Edition"" from Astarbookshop which has a truly awful pale green cover. It sounds trivial but it is such a horrific eyesore that I would not want to keep it on my bookshelf.It's a great book but I'm extremely disappointed that the copy I received is so tremendously ugly and not as described."
582,5,"If you want to learn C, you must read this book","  This is one of the standard references on the C programming language.  One of the creators of the language is one of the authors of this book.  Although it is very old, you need to read this book before reading more modern books.  Make sure you do the exercises in it."
583,5,Fantastic,"  Great book, well worth your while grabbing a second hand copy, maybe not the full price version given the fact you can probably find a pdf online."
584,5,プログラム作者の読むべき本,  　英語の勉強も兼ねて原著を中古で買いました。　著者も書いてありますが、プログラミングの入門書というよりも、入門程度の知識は持った人が更に知識を深めるという位置づけの本の様です。例題は、自分で全て解くのは難しいと思いますので、より知識を深めたい方はアンサー・ブック（例題の回答集）を買う事をお勧めします。　内容ですが、段階的に説明され、参考プログラムものっていますのでとても分かりやすいです。手品的な文法も詳しく解説してあり、その解析プログラムものっています。C言語でわからない事があったり、更に詳しくなりたい方はぜひ読む事をお勧めします。
585,5,Five Stars,  Great !
586,5,Easy to read! Highly Suggested book!,  Bought used. Great book! Easy to read.Explains quite well in an orderly manner.Great examples.
587,5,初心者以外はじっくり読め,  和訳はずいぶん前に読んでいたのですが原著を読んだのは最近です．和訳でも十分に役立ってたんですが，原著はそれに輪を書けて素晴らしい．和訳のまずさも実感できました．基本的には和訳と同じ内容なのでプログラミングや計算機の初心者にはチンプンカンプンの内容だと思います．しかし，基本的なリテラシー(原理の概要の知識とか何らかのプログラミングの経験)がある人には自信を持って勧められます．要領を得ている，網羅的，手本として役立つ，辞書的な使い方ができる．これだけ素晴らしいCの教科書は本は他に無い．ただし，繰り返しになりますが，初心者にはチンプンカンプンだと思います．C言語以外の一般的な知識が仮定されているので．
588,2,Its very old school - which is not necessarily bad,"  I should of known better. Been coding for years, this is coding utilizing as much cleverness in one line of code as you can.Thats the old school way. I respect that and they are very good at it. The new school is coding things in a way that is expressive and mitigates risks of both the code itself and of the person consuming it.This book was written not to explain how to use the langauge professionally but as a great explanation of how to code in it. They are worlds apart in my opinion. If you are on your own or learning to code this book is great - eg as a textbook. If you are wanting to know how to use C in a development team and not annoy people then maybe this book is not for you.However you have to start programming somewhere, if c is your first langauge then this book is probably a really good starting point. Otherwise you will be reading it very quickly and pulling faces at the density of soem of the code examples - wanting to pull things apart to make it clear what your intention is."
589,5,Produit Excellant,  Je suis très satisfait du produit et de la qualité de service client chez Amazon.C'est mon site préféré point de vue pris et qualité de produit proposer.
590,5,バイブル,  内容は時代遅れですが、プログラマで食っていくという目標を持っているかたは、歴史的読み物として読んでおいた方が良いと思います。
591,2,The C programming Language,  Well it did not fit my expectations some examples were not explained fully so I kept on looking for other books
592,5,must-have fuer jede IT-Bibliothek,"  Steht bei mir zwischen ""The Minimum You need to know to be an OpenVMS Programmer"", ""Operating Systems - Design and Concept"" und ich hab bis heut nicht verstanden, wofuer pointer sind. Also hab ichs noch nicht genug verinnerlicht..."
593,1,Brutta esperienza.,"  Il libro che ho ricevuto è una fotocopia rilegata, anche di cattiva qualità.Mi sembra davvero una brutta storia.  Non consigliato."
594,1,Misleading Picture,"  What is being sold here is an Indian edition (legally only allowed to be sold in India and environs) and has an unpleasant green cover, it is certainly not the book in the picture.  The contents seem OK but I cannot be certain of it."
595,5,Programming Language,"  ..,weil unsere Erwartung entspricht und damit sind wir zu Frieden.und das ist alles, dass ich sagen kann.Beste GrüßeNauzad"
596,5,"An absolute classic, but still as relevant as ever","  I should start by saying that I am not a novice developer.  Nor free from the bias of academic training. I first got acquainted with the C programming language years ago before I started school. I found it to be too difficult for a complete beginner so I put it to the side and tried my hand at Java, Python, JavaScript and then PHP. While it has taken me many years to comfortably sit down to pick this book and comfortably work through the exercises I can say one thing: This is not a book for beginners in programming or computer science. Beginners in C? Sure, but most will absolutely need to have a solid grasp of computer programming and a little Computer Science theory before they can appreciate everything in the book.Some users here have mentioned that the authors were absolute legends in the fields, but bad teachers. I respectfully disagree. While I don't think that their style of teaching is for everyone, I will say that it is by no means a reflection of them being bad teachers. I have not seen a single exercise that cannot be solved with the provided material in one way or another, the real challenge? More experienced developers will know that there are other functions or constructs that can better solve the exercise at hand without making it far as manual as they would normally be, yet the trick and learning experience is in doing each one of them with the provided material, and to drive the point even further come back right after you are done with the book to keep playing. It is the only real way to work with a language such as C.Are you a total novice? Absolutely nothing wrong with that, but do save yourself the headache and start somewhere else,  C Programming Absolute Beginner's Guide by Greg Perry is an excellent choice, another great book is Head First C. Once you are done with them, then come back, purchase this absolute gem of a book, and get you more well acquainted with what might be the most important programming language in the entire world, shown to you by the creators themselves."
597,1,One Star,  Very bad quality. Pages are falling out. :(
598,5,It doesn't get much better than this,"  I'm not new to programming; in fact I've been doing it professionally for the past decade. Although I've played around in quite a few different languages, most of my work over the last 6 years has been in .NET (C# mainly). I have always had an interest in C because I love its simplicity. Also, it's a language which brings one closer to the machine, stripping away many of the abstractions that higher level languages provide. Higher level languages (such as Java, C#, Python, etc.) are massive and powerful with HUGE frameworks, but I'm attracted to simple things.This book is a feisty little devil! I had heard of this book before diving in (it is a classic), but its size and table of contents lead me to believe I would breeze right through it. Wrong! Picking up the syntax wasn't too difficult and I have a fairly good handle on more advanced concepts like pointers already, but this book is absolutely packed with exercises and many of them are quite challenging!Here's one:""Write a program to check a C program for syntax errors like unbalanced parenthesis, brackets and braces. Don't forget about quotes, both single and double, escape sequences, and comments.""This is a chapter 1 exercise! Chapter 1 is just a tutorial introduction chapter and this is one 1 of 24 exercises in this chapter! No wonder it takes people years to work through this tiny book. I'm only about halfway through as I write this review.This book is the perfect blend of reference material, practical knowledge and challenging exercises. There is absolutely no fluff and not a single word is wasted. I grow tired of pouring through 1,000+ page tomes. The appendices are also very well structured and extremely helpful.Although I do virtually no C coding professionally, I can say for certain that this book has leveled up my skill-set. Working through these exercises has helped me with logical thinking and having a better understanding of coding closer to the machine has improved me as a developer overall. I'm one who believes that this book is great for all programmers, even if you never write a line of C after working through this book. I'm really loving the C language!Whether you are a beginner or experienced it's worth having this book. Though this will be quite tough for total beginners, I say it's still work picking up and pairing it with a more beginner-friendly book. Unfortunately I cannot recommend such a book at this time because this is the only C book I've worked through."
599,5,"Not too basic for an intermediate/advanced programmer, that's for sure","  I've been programming in C for almost five years now and while that certainly doesn't make me an expert, I was hesitant to by  200-something page book that was essentially an introduction to the language. Well, make no mistake, this book packs more punch pound for pound than any other book I've ever read. Not only was the book not too basic, some of the exercises are taking me way longer than my pride could have imagined. Do not hesitate to buy this book. If you love C, you'll love this book"
600,5,Classic,"  This book is certainly not for beginners, though not a requirements but at least the reader should have a background on Data Structure in order to easily follow most of the examples. The book was also structured to re-use the functions built from previous chapters like getline, atof, strcmp, alloc, etc.., though some of these functions have an equivalent in C's standard library, the authors choose to re-use it.  If you pay attention to the details on this book, you will pick-up the most important area of C that will save you from scratching your head while debugging your code like side effects of infix/postfix increments, precedence of statement evaluation etc..  The authors also discussed some of the best practices in order to optimize the use of language such as efficient manipulation of pointers, style on delaring variables and initializations. Some of the coding style of this book was also used by coding guidelines found in official website of linux kernel.  This book is commendable not only because it was written by the Kernihan and the creator of the language itself(Richie) but how the book was organized and well explained. This is a small book with big information."
601,5,I cannot explain how important this book is to any ...,"  I cannot explain how important this book is to any programmer, let alone a programmer wanting to learn C. This is one of the first books you should read, when starting any language derived from C as all are nearly syntactically identical."
602,5,THE C BIBLE,"  This is THE text on C, it's like the Bible for C programming.I found it to be a great base to ALL other languages I went on to learn - C is like the ""father language of the programming world"" as many of the pros will tell you.You can start with this book from absolutely nowhere in C programming, in fact, I think it's better if you do as I felt like I had to ""un-learn"" many bad habits.Definitely recommended for everyone by me as it teaches the language to whoever wants to learn C and gives a great base to expand from for anyone who wants to learn other programming languages."
603,5,C a la K&R!!! What else can ...,"  C from the fathers of C. This book is esther terse. However, I really like it, and that's is one of the reasons. I cuts right through the chase. It's not your regular academic book which spends 2 chapters to explain functions or loops. Instead it teaches you how to use the language without going around in circles. Although, the book is small, it still has a great deal of content in each of its chapters. Therefore, make sure you have some knowledge of some other programming language under your belt. I rate it 5 stars because it really deserves it. My only complaint is that the book started falling apart in just two weeks. But well it was a used book that looked like new initially."
604,5,A Classic C Programming text.  Readable and usable for beginner and experienced alike!,"  Hard to find, but you won't find a better introduction to C programming!  The book is easy to read, the example programs actually work, and when I first bought a copy of this book twenty-five years ago, I was able to write a C program to search a very large database and present a nicely structured screen display.  Of course, in those days, the program was running under MS-DOS and I didn't have to deal with the Windows API.  Nevertheless, Kernighan and Ritchie have written the definitive text for those who wish to learn ANSI C. If you can find one of these, get it!"
605,5,Best programming book ever.,"  Amazing book to learn C. It lives up to its reputation. The exercises are amazing. I was skeptical since it was such an old book, but many C programs still use this version of C anyway. Look no further than this book to learn C quickly and well."
606,5,Great book to learn C from,"  Great book to learn C Programming from even though it is dated (we are on C11). The information is still relevant and insightful. All you need to do is basically catch up on current standards and that is easy to do since you’ll know fundamentals. Just a reminder this book isn’t geared toward programmers that never programmed before, it is a book on C and it’s features. That’s why it’s so small! C programming books like the one by King are thick, because they go slow and explain concepts throughly which is great for beginners. Again, this book just teaches C but it does it well."
607,1,It's NOT read friendly,"  Print Type is very bad. Looks like old news paper printed on 80's.  Too much description, may be good for beginners students but not for you if want to understand the concept of C Pointer, Structure, Union, etc. in few lines. I found may online tutorials better than this book.Just read the book less-than hours and returned; Paid $7.53 shipping fee.... bad."
608,5,Informative Book,"  As a student learning C for the first time, this book and the accompanying answer book are decent books and I would recommend them.Yet despite this, I believe there are alternative books which would have made the learning experience at first much easier.If you have zero experience with programming or C in general, C Programming Absolute Beginner's Guide by Greg Perry and Dean Miller would be the best place to start.  It does not get any simpler than this and the book is written with this in mind.Head First C by David Griffiths is another recommendation which is beginner friendly.  Plenty of visual representations with a sense of humor to keep you interested.  Straight forward and easy to follow."
609,5,All good C programmers should have this book.,"  This is the definitive book for C programmers. Written by the creators of the language, this is the best reference/tutorial on how to start programming with C.  You will learn everything about the core C language in all of the ~260 pages.  I really can not express how good this book is, but be warned that it is a little on the pricey side. It's worth it."
610,4,Worth The Money,"  This book is well printed, has a complete Table of Contents, an appendix, and an index. This is my first and only recommendation for learning C ESPECIALLY as a beginner. If you’re coming from Python having good syntax might throw you off but once you adjust you will see why everyone hates writing in Python."
611,5,A Programming Classic,"  With more than 30 years under its belt, the C programming language still remains one of the most important computer languages to date.  Languages like Perl and Java might have secured permanent niches in certain areas of programming, but one must keep in mind that they their own compilers were written in C languages, and both use structures and styles derived from C.In short, this book is a classic in the field of computer programming, but it is no less relevant today.  Kernigham and Ritchie start the reader from the very beginning with discussions of variables and functions, and keep their discussion of C in very stripped down and simple terms.  Using C libraries can get you very far these days as a programmer, but if you want to know how those functions work, you will enjoy a very nice introduction in this book.  You will make your own functions like strcat, atoi and so on using the most basic C commands.  This approach to programming really helps the new programmer think for themselves.I also like the problems and questions throughout the book.  Kernigham and Ritchie definitely want the reader to be actively learning C and not just be a passive reader.In short, this book is an excellent starting point for someone wanting to learn C, or for someone who is starting out in programming.  Its also a classic that should definitely be on any career programmer's shelf."
612,4,Overpriced and slim,"  This content will be extremely useful to my son who is learning multiple computer programming languages. I was just shocked at the size of the book, considering the price. I'm a librarian so I am familiar with book costs. It should have been about 1/2 of what I paid, which was about $55. I'm sure the author(s) would disagree."
613,5,Best Book I could ask for.,  I previously bought a used copy of the first edition of this book. I can see that the second edition is much more up to date and much bigger. I use it as a reference book for when I need to see how something is done in C when I get the programming itch.
614,5,"Even 30 years later, this book is still impressively ...","  Even 30 years later, this book is still impressively relevant. The coding style may be a bit dated, but all of the core concepts of C remain the same. The book even teaches you how to implement malloc at the end! Only complaint is that the font is a little difficult to read."
615,5,Essential for any Real C Programming,"  If you've worked with C, you know it is terse, compact, and sometimes unforgiving.  This book was the de facto standard for C prior to ANSI, and after that remained pretty definitive.  This book is small, so one might mistakenly assume it is less thorough, but C is not a big language, and it doesn't need a big book.  The important thing is to understand the features that it DOES offer, because failure to get the nuances of those can be catastrophic.  I am a software engineer by trade, and use C (usually ANSI but sometimes K&R for older things) and it's still helpful to refer back to function references or the language specification.  If you need a data structures book or algorithms or some kind of guidance how to go about writing programs, there are plenty of others on those topics; this book does not (and should not) cover those.  If you need to know C and know it well, I highly recommend this.Having programmed SOMETHING is really all that one needs to understand the basics.  Having seen the UNIX/Linux system calls is helpful, but that chapter is self-contained and one can learn the rest without an issue."
616,5,A rarity: Succinct and Thorough,"  I'm new to procedural programming. I bought this book as a reference for the ANSI C language, so that I could look up various rules or constructs that might otherwise be described less thoughtfully in the various how-to books that are available for C Programming. I was not disappointed in the least.My advice to those learning C as their first programming language is to get either C for Dummies (Vol 1 & 2 are sold together on this site) or Learning to Program in C by Deitel and Deitel. The latter will certainly build your skills more, but the former makes it easier to get started and keep an interest through the first few chapters (usually the most critical ones when working with books like these). Then you can use this book as a cross-reference when something doesn't make sense to you.Even so, if I could learn from only one book, it would be this one without a doubt. It's relatively short length is one of its great strengths. Nowhere are you buried in obscure references or cryptic examples. It's all very clearly put together for the reader. No wonder it's hard to find used copies in good condition!"
617,5,Timeless. Simply Essential. Simply the Best.,"  The ""K & R"", as it is widely known has a reputation of both being the pure encapsulation of and a terse discourse in the C Language. Both characterizations have equal merit. That being said, this shockingly succinct (at only 272 pages) publication is both tutorial and reference. In short, more of the ""madness behind the method"" is covered in this tome than the unwieldy but for some reason mandated college texts from the likes of Deitel or from the more cursory ""Dummies"" efforts. From the onset, the authors waste no time jumping into each concept with solid code examples. At first these may seem a little complex and in actuality they are--many of the standard library functions are stepped through to drive across such concepts. The authors preface with ""C is not a big language"", and that is true, however when one considers how the ""B-52"" of programming languages has been the linguistic basis for the more popular Java, C# and C++ (not to mention what for Ruby, Perl and Python are implemented in) the essence of this work by the authors of the language cannot be overstated. This is written with the student of the programming art in mind, whether at the collegiate or professional level. This should be a required introduction for Comp Sci or Engineering majors to that art, and every serious programming student or practitioner should own it. Given that it still holds its original value, chances are most do. Don't let the price fool you--The C Programming Language is worth its weight in gold!"
618,5,"This book taught me C, but it also taught me how to program better than anything else.","  This book taught me C, but it also taught me how to program better than anything else. I had written thousands of lines of code by the time I read K&R. This book introduced me to elegance in programming that changed everything."
619,5,"A really good read, which is not too long","  The most famous of all C programming books, and the original publication of the hello world script. A really good read, which is not too long. I read this mainly as an intro to C. If you're serious about the language, I would definitely consider following this up with a more recent book. The 2nd edition covers 'ANSI C' but since its publication the language has progressed to different 'ISO' specs. There are some differences, but for the most part, this is a good place to start and should definitely be on any programmer's reading list in my opinion."
620,4,It's the standard for a reason.,"  Nothing but praise for this book, for the most part.  I can certainly see why it's the 'go to' book for C programming.  While it does assume some semi-unrealistic levels of knowledge in some places (bitwise operations, for example), it is for the most part very plainly written and, provided you concentrate hard enough, understandable.  I found a few minor typos in the Kindle version, but other than that I have no real major complaints.  All of the examples provided are compact and concise, and each serves to demonstrate an important aspect of the programming language.  The one main drawback is that you can speed through a large amount of content very quickly and wind up overwhelming yourself if you don't stop and take breaks from reading to apply and reinforce what you've just covered by actually attempting to write programs.  For ambitious readers, however, this is basically the perfect book."
621,5,One of the Great Programming Books,"  I've used several programming books to teach me languages.  First it was the ""Learning Perl"" and ""Programming Perl"" books from O'Reilly.  Then we had ""C++: How to Program"", from Deitel and Deitel.  But none of those can come close to this book.K&R manages to teach an entire programming language in but a few lessons.  As they say, C is a small language: it doesn't need a 1000 page book!  Short, easy-to-understand, and right to the point, this books teaches the syntax of C, the usage of C, common paradigms of C, and so on.  Possibly confusing practices ( while((int c = getchar()) != EOF) ) are well-explained, and you come away with a fantastic foundation of this language.The exercise are fantastic, and some are quite difficult, forcing you to think and apply yourself.  My one complaint is that solutions are not provided, but these are easily found online.Even once you've read this book, it can be a fantastic reference.  There are tomes out there dedicated to C reference, those may be better for, say, writing a kernel.  But for most people, this book works fantastically.I cannot recommend this book enough for learning C."
622,5,The Most Important Programming Book You Will Ever Own,"  This book is literally the holy grail of programming books. It never assumes you are stupid or talks down to you. It is a very small book compared to the tomes you see sitting on store shelves for most programming languages but this is because it manages to convey the information in the quickest possible manner. It has plenty of code examples for you but it doesn't ever hand you the solution to the problems it challenges you with.If you make it through this book and follow along with all the exercises and complete all the challenges then you will have a working knowledge of the C language. You might not be the greatest programmer in the world when you finish but you will have the most solid foundation possible to build upon. At first a lot of the concepts might not make sense and you may find yourself reading some chapters multiple times, I know I did. The book is challenging but like most things worth learning in life programming is not easy. Programming is a long journey and one where you never really stop learning. Everything you do in this book make seem pointless and you may think that you are doing simple tasks the long way because in some ways you are but no one ever started programming by writing a AAA application on the first try.Don't buy into books that promise to teach you how to build hardcore games or applications right off the bat. You need a foundation for that knowledge and this is where you can get it. Don't jump in the deep end of the pool before you learn to swim or you may regret that decision later.Having been programming for years this is one of the few books that I continue to carry with me and it has survived every summer cleaning of my bookshelf. It truly is an invaluable resource. I suggest you pick it up if you have any interest in programming."
623,5,"Excellent Reference, hard to work through","  Its well worth the read. I don't have a traditional CS background and it was difficult and had quite a fee somewhat archaic at parts, but the amount I learned working through this book is amazing. I'll have to take another pass at it in a few months to grasp the more obtuse parts of this book.I would say this was a book developed for more experienced programmers, it reads as if you had to know another programming language and a year of CS experience before being able to grasp all the terminology and examples."
624,4,Learn from Richie himself,"  If you are trying to learn the C language, who better to learn from than the one who invented the thing. The book has many good examples and I had little trouble reading through it for my architecture class. C can be a hard language to learn for someone used to high-level languages (Java and Python for example) so be aware of that before starting your own study if you are learning on your own.C as a language is nice for an introduction to lower level programming, especially once you start getting towards the bottom with the many different assembly languages out there. I'd recommend the book to someone who is interested in programming at a low-level and is looking to get their feet wet."
625,5,"Old, classic but really clear and helpful in C programming language study even now","  I bought this book 2 years ago and it's absolutely helpful for my academic study. My dream job is Application programmer so this book is the best guideline to me in very first steps. This book is published on April 1, 1988 but it still has been useful for me in from 2 years ago to now. Thanks to it, now I have a strong fundamental to upgrade from C to Java and then Android programming language. The book will guide you to write your very own and easy program, I still remember it and I think if you guys read it, you will never forget, this is ""Hello World"". Little by little, it will help you in advanced method in C with definitions and tutorials. In my opinion, going through this book is more valuable than many university class. There is also references at the back of this book, you can find it helpful in some tutorial. Totally, it's hard to find a small (272 pages), clear and informative book like this one in many C programming language books."
626,5,book from Author - best book there is for C Programming,"  Book is from Author of C. There are no revisions but there is nothing really changed as much in C.Very good for anyone - beginner or expert.If you are planning to work on C then must buy.I have international version, us version (I don't know why two...but have to buy other when first one was not accessible). I also have Kindle edition...which I use the most now."
627,5,Buy it,  Must have for any programmers library
628,5,Should be on every professional's bookshelf,"  I've been programming in C (among other programming languages) for over 30 years now and it still amazes me that whenever I have some question about how C will handle some construction this book invariably will provide an answer.  The 2nd edition is a very worthy successor to the 1st and anyone who seriously programs in C should have this book on their shelf for reference.  The book does have a bit of a tutorial to help those who already program in some other procedural language and to provide a vehicle for examples, but the book is definitely not a good choice for a true beginner or someone who needs a lot of hand holding to get through a programming exercise.  I always like to contrast this book with the typical Java reference, which typically rivals War and Peace in size.  In a little over 200 pages, K&R manage to exhaustively cover C and its most commonly used libraries.  For those interested in writing a compiler, they also include the grammar.  The book is truly a tour de force in how much the authors have managed to cram into so few pages.  There is very little redundancy, which is why it is a frustrating book for first-timers.  Over the years I've acquired a number of C references and none come remotely close to this one for staying power; my other C references in truth are collecting dust, whereas I'm on my second copy of this one having worn out the first.As many of you know, C is the language created to develop Unix, which is why it retains its stature as a major programming language and why so much system software continues to be written in C or its derivative C++.  If you are a professional, or at least reasonably good in some procedural programming language, with an interest in getting up to speed in C, this book is probably your best bet.  It's no accident that C compiler writers talk about their compilers being ""white book C"" compliant (which is why the white cover has been retained).  K&R has long been the semantic standard for C, so if you want to be an expert, you should have a copy of this book to be able to get your knowledge of C from the horse's mouth."
629,5,An easy read.,"  This is a surprisingly easy to read book.  It's an oldie, but it's worth reading to understand C from the creator's perspective.  These days I mostly use C# and C++, but C is the base for a lot of the languages and systems in place today.  It's also good to know for embedded work.  Author doesn't try to be academic, overbearing or condescending, so it's a pretty good read.  It's very slim, but seems to cover everything one would need to know about C (it's not a big language to begin with)."
630,5,Great reference,"  I used this as a reference when learning C. Absolutely wonderful. Granted, there are some things in here people shouldn't be doing anymore as they're not socially acceptable (type-casting mallocs, for instance,) but it's still a great reference.What this book is not for, but people seem to propagate it for: this isn't for a person who has never programmed before or who has no idea about basic program constructs or programming concepts. It's really meant as an introduction to a language, not an introduction to programming."
631,3,but found the information so basic and no better than looking at the C documentation online,"  The text book is okay for beginners. I tried returning to this book throughout my programming career, but found the information so basic and no better than looking at the C documentation online."
632,5,"A nice, informative, and complete book about C.","  If you want to learn how to code in C, buy this book. It is a small but a very complete and informative book."
633,1,Terrible pricing policy,  Book rented USED for $43.92.  Purchase option $39.82?  NEW book price today $53.  No compromise.  Beware before renting
634,5,Not very detailed but a perfect reference.,  Well i am happy i bought this because this is the best general purpose programming language of all time in my opinion. I have a lot of c programming guids and books on the shelf however none are as portable and quick but good ref to the ANSI c standards.I just wish the quality of the paper was better also the font they used can sometimes hard to follow specially during the midnight. I really like this and i would buy it again if there is a better quality of print available.thanks you Dennis and Brian and all other guys whoever worked on this artwork.
635,5,Where to learn the fundamentals,"  There are a great many books on programming and the C variants in general.  The giant books, which are supposed to teach you everything, actually don't do a good job at anything.  I first bought the original text of this book (1st edition) in 1985.  I bought the paper version of the 2nd edition shortly after it was released.  Just recently I bought the digital version of the 2nd edition to keep it accessible.  My paper version finally is ready for the recycling skip.Anyone that programs modern systems and/or in mobile environments will benefit from this text.  Someone just trying to learn will find it indispensable because it grounds you in the fundamentals.  Subsequent platform and API specific texts will refine skills and knowledge but without a proper foundation, your code will always suffer.One of the most common problems I find in supposedly ""commerical grade"" software is a lack of fundamental technique."
636,5,Excellent C programming reference,"  The book came in excellent condition and I believe, arrived 5 days earlier than expected. The content of the book is a superb reference for the C programming language. For the price, this is a great investment for me. I highly recommend the book and I also recommend the seller."
637,5,A Timeless Classic,"  The crystallised definition of ""the original C language"" preserved in a useful form for admirers and practitioners alike.It begins with history and origin and proceeds into a tutorial and rather thorough delineation of the language, ending with a few appendices that make it a good reference on the standard(s), practices, conventions, lexical structures and standard routines for regular users and the curious."
638,5,It's a Classic.,"  What can you say, this is the classic. Sure it's a bit dated, but you've got to have it handy when you're programming in C. I purchased this for my son, who is taking a C programming class at school, but I still to refer to my copy (pre ANSI-C version) that I purchased in 1985."
639,4,Good book on the topics it covers,"  A bit dated and doesn't go into especially advanced concepts, but nevertheless a good technical book written by some of the most highly qualified people for the topic. The pacing is good, and the writing is clear and not overly dry."
640,4,"Very authoritative book, but some tech background needed","  Seeing as this is written by the guy who invented C, you cant go wrong when it comes to accuracy and information here. Overall, the book sets a good pace, and explains all the concepts quite well. However, there are some leaps in logic, and having the help of a somewhat ""easier"" book will help readers without a background in science/logic/math/whatever. Something along the lines of the ""for Dummies"" books would be an example. Even so, the chapters make sense, and everything is explained well, but good luck doing the sample problems based upon what you learned in the chapters without the aid of a secondary source."
641,5,Concise.,"  Great book.  I already had a basis in programming (with Java) when I started reading and referring to this book.  It's concise enough to make quick references but I feel it could be a good book for novice programmers, as well."
642,5,Must have for C programming,"  This is still the best book for learning C programming, and it's the book I used over twenty years ago when I was seeking to increase my mastery of the language.I purchased this copy so I could assist a junior colleague with working through the examples."
