,Review ratings,Review title,Review
662,5,I'm a One plus lover 💖 but this product needs some improvement in the sound quality.,"It's good but noise cancellation is not upto the mark, also the bass is high.So overall this product needs little improvement."
663,5,Bass lovers first choice,Dominating Bass ... if you go with full volume u can't enjoy the music. Ear drums will start paining
664,3,Average product,Not great in terms of sound n battery
665,2,Mic not working,The sounds good but the problem is that the mic isn't working at all. And it haven't even been 24 hours. Decided to test out the quality of the mic but it didn't work at all.
666,5,Best neckband you can buy!,Sound quality is good. Connectivity is excellent. It connects automatically in a second. Gaming performance is also good. You won't notice any delay.
667,1,So much disturbance while talking ..so much sound disturbance,Hardly 1 week it worked fine . But after a week when I am trying to call someone. There is so much noise when ring goes to the other person.
668,5,Worth your money... Sound quality and mic works really good!,A very premium product...... quality wise it's perfect 👌...... Considering about price.....it's worth it....The sound quality is balanced very appropriately!
669,5,Fits perfectly,Great product. Noise cancellation works great. Fits perfectly.
670,1,Not found,I did not got one+ Bluetooth itself only accessories bill warranty card were there in box. Requested to return or replacement of this order.
671,4,Value for money.,Missing that quick pair mutton from wireless z.Good improvement on bass .
672,4,long lasting charged battery,Very useful for Online classes
673,4,Excellent product,Overall quality excellent but with noise cancellation not satisfied
674,5,Very good...fully satisfied,Very good...fully satisfied
675,5,Awesome,Overall experience was awesome
676,5,Best earphone,Best earphone in 2000 price range. No need to research just buy it.
677,5,Great product!,Love it!
678,5,Superb,Super good bass.
679,1,Very bad exprience,Very bad experience… crackling sounds from the first day of use… got it replaced twice!!! Same problem twice!!But Amazon gave a quick refund..
680,5,Worth buying this,Worth buying this product.its user friendly
681,5,in budget,its my second purchase quality of earphones are good and can use for longer time. I am happy with purchase
682,1,Not worthy product,"Don't buy this product from Amazon, this is duplicate and the battery is not working more than 4,5hr properly...😖😖😖😖N not excepting return request."
683,2,Bass,Off course sound quality is good  ....But the voice is break ...I can't clear listening the audio ..... That's way i'm replace this item.....Thank u amazon😍
684,1,Bad Noice cancellation,"Earphone is good for listening music but for calls I give 0 rating , because it doesn't have noice cancellation , background sound is more than person voice."
685,5,Active Noise Cancellation is not available.,Excellent Product... Sound Quality is excellent. Smooth in ears..Bass Quality is Good... Original Product is delivered.Battery Back Up is Good..Value for Money
686,5,Perfect one,"Every thing is goodI got it for 1999 rupeesReally goo product to buyIf we keep 10 mins charge, we can enjoy upto 10hrsRecommended one"
687,1,"Haven’t used yet, not getting started after even charging it to for 2 hours . Review very bad","Haven’t used yet, not getting started after even charging it to for 2 hours .Review very bad"
688,4,Worth buying,Sounds are quiet clear and bass quality is one of the best it's quiet improved. Noice cancellation can be improved it's good but expect more of it.
689,1,Don't buy... After few days most irritating cracking sound during calls,Sound quality is awesome butOn call so much irritating sound
690,4,Not comfortable for ears,"Not comfortable for ears, but other quality is good, battery in nornal use is about 2 day for some call and video streaming not continues."
691,5,It is a really nice product.,The total sound quality and noise cancellation is brilliant and it's highly comfortable to hold in ears. The product quality is top notch.
692,2,Worst quality,Battery life and sound quality worst. I'm just praying for durability of the product
693,4,Good to go!,"Good in terms of battery lasting, Sound is not bad, bass effect is lesser than expected.. Could have been priced 300 bucks less.."
694,3,Good,Good
695,5,OnePlus Bullet wireless Z bass edition,This is my first OnePlus product and I love with these. Super brand sound & bass quality is the great.and I'm enjoy the music and online class....
696,1,It's damage in 6 month,Sound quality good but not long time work quality was bad
697,5,worth piece,pakka quality high bass with clear sound no noise value for money
698,5,That is awesome 😎,Nice purchase...
699,3,Average,"साउंड क्वालिटी, वायर की क्वालिटी, अच्छी है लेकिन इसके mic में वॉइस कॉलिंग अच्छी नही है। सामने वाले के पास आवाज कभी कभी सही से नही जाती है। बैटरी बैक अप भी अच्छा है।"
700,1,How to replace,Dislike...not friendly...poor battery back up...not so easy to connect
701,2,Mike is not working and reciever unable hear my voice,Mike is not working properly.Reciever unable to hear my voice.
702,4,Simply superb,Nice product but they are not giving discount
703,5,Good product,"Good bass, super audio,high durability, worth money, 16 hrs play music, easy on/off mode."
704,5,"Premium look, amazing sound quality",Quality product. Sound is very balanced. Must buy
705,5,Superfast pkone,Fantastic experience beautiful colour gone madThe only drawback I have is the keyboard and it's emojis otherwise the experience is fabulous
706,3,Improve in noise cancellation and bass edition.,"Poor noise cancellation, while making or receiving the call not clearly listen. Voice breaking so many times and little more improve need in bass quality."
707,5,Very good for the price,"Sound quality is excellent, noise cancellation works very well.Connecting online for meetings is very satisfying for the attendees"
708,1,Stopped working after 10 day,Stopped working after 10 day. Even after full charge it will not contact to mobile
709,5,Just buy it! I did a lot of research and tried lots of earphones these are the best ones!! But now!,Please spend those extra few bucks and buy this.Superb battery and awsm sound!!!!Worth every s ikk ngle penny!Thank me later :)
710,4,Still better choice in price range.,Sound quality is really good. Bass is enhanced in this edition. Sound distortion is negligible at higher volume
711,5,Go for it.,It has an awesome Bass and a decent call quality with a mind blowing battery life. The build quality is also top notch.
712,4,Nice,Nice
713,5,Awesome,Excellent Product With Hearing Capacity..I Would Recommend This To Everyone.. Battery Life Is Amazing 👌 Keeps You Going For Hours Together.
714,5,Sound quality is really like bullets so correctly named...Bullets,Sound quality is really good.
715,5,Zabardast,Amazing Sound Quality. Dumdaar Bass. Light Weight. Worth Price. Best bluetooth headphone available in the market. Battery wakeup is awesome. Totally a Masterpiece
716,5,Nice product,Nice product crestel clear sound and bass if you have bugget 2000 go for this sound quality is very good and confertable I m writeing after use one month
717,1,Not same product in box,"It is not same product, it's oneplus headphones but it is older version and damaged piece not in working condition, please help me amazon."
718,5,Very nice,Quality products
719,4,Overall good product,"Sound quality is good, connectivity is also good but battery will only last for 9-10 hours max."
720,2,There is a weird noise in the ears while playing music. Finding it very hard to use.,There is a weird noise in the ears while playing music. Finding it very hard to use.The sound quality is very bad which needs to be corrected ASAP
721,1,Cracking sound during calls,"During calls cracking sound comes,"
722,5,Very nice,It's very nice.This is my 5th order for OnePlus bluetooth
723,5,Superb 👌!,Awesome Awesome built quality.. Just go for it.
724,5,Very bad sounds and bass,Order the same item a few days ago with a sound better than the one currently ordered blutooth and its sounds and bass pretty very bad
725,2,Good but not great,I think boat is better with cheaper rateI am used both and almost both are sameBoat's earphone is more comfortable to wear
726,3,Not worth it.,After 3 months from my purchase. My left side speaker not working.
727,1,Bad,"After using 17 days sound quality is not good,Not able to talk in calls..."
728,3,I'll fitting,Overall pretty decent. However not the best fitting.keeps falling inspite using the smallest size bud
729,5,Good product!,"got the product on time and started using it, i really like the sleek design and the sound quality is really good,, !"
730,1,Don't buy product is not at all good,I dontl like this product waste of money I just not to buy quality is not good lots of disturbance occurs In Calling....a weird kind of kiirrrrrr sound
731,4,Good,Magnet quality is low otherwise it's value for moneyBest part is no delay in sound when you play games
732,5,Awesome product to buy,Sound quality is superb.Bass quality is also goodAn overall good product in a good range
733,3,Good,Good
734,2,Sound is not good.,"Is product pe kuch tym k bad call pe Bluetooth connect ni hota,,awaj pause ho jata hai"
735,5,Very good quality bluetooth headphone,Using Oneplus product for the first time.. very satisfying.. very attractive box.. and sound quality is very good.. recommend.. Thanks for the very fast delivery Amazon..❤
736,4,Value for money,Nice product. No problems occurred yet after the continuous usage from last 4 months.
737,1,Mic not working after a month,"Worst product, mic not working , one plus servicing is also worst. Replacement taking around 2 months and still stock not available."
738,3,Crackling sounds are always there .,There is always a crackling sound .And these poping sound irritate most .one plus should review about these types of  problem.
739,5,Good bass and battery life,"Premium product, Excellent battery backup, connectivity and navigation ..also very comfy to wear due to the flexibility of the cable"
740,5,Nice,Awesome
741,5,Best Bass Edition and good battery backup,Excellent
742,1,Kicks throw brecking lines,At 90% + volume kicks throws will unbalancedI hate this issuesWant solution
743,4,Within one month this gadget sound quality diminished,"This product was good but gradually its sound quality become worse, in calls sound is not clear, even one plus earbuds service centers do not respond"
744,1,Worst,I m so disappointed with this product I will never buy one plus or suggest anyone .with in one month it stopped working Please don't buy this product
745,1,Mic does not work properly,Microphone of this product does not work properly google it.. there are alot of complainsAnd it is not allowing me any refund rather replace it
746,5,Brilliant,These headphones are exceptionally good.Excellent base and sound quality. Long battery life is plus-plus. Highly Recommended.
747,4,Good,Good
748,5,Must buy it .👍,I got it Yesterday and it is  Very nice product .I love it bcz the sound quality is nice and it  easy to use.Build quality is awesome.Thankyou.
749,5,May be EXCELLENT!!!,"Yeah! The build quality is perfectSound is good but the bass is ok not that great as expected, it has fast charging and all the stuff you need."
750,4,This product is best at this price point.,These are the best earphones. Don't go with the other brands .The only problem is that it makes clicking sound when bass reaches high in some song..
751,4,Cheap and best,Cheap and best
752,1,Stop Working in Few Months,Very poor quality. Device stopped working in few months post purchase.
753,5,Voice is better,This Bluetooth is very good quality of sound and bass i feel each and every song it's one of the best headset👌👌
754,5,One of the best headphones by oneplus,1no
755,1,Ek dam kharab pis nikla ek mahine me kharab huwa,Mike kharab huwa ekahine me ...itma mahenga liya but risult acha nhi muje ye vapis Krna hai....nhi to kabhi mai Amazon se shopping nhi krunga muze ye Cheng krke chaiue
756,5,Awesome,"Sound quality , noise cancellation , bass quality are awesome and also good power saving wireless 👂 phon"
757,5,High quality bluetooth earphone.,"I bought it at 1799 in offer, quality of sound is best, also for calling its guves better output."
758,5,Awesome,Go for it
759,5,Very best,I like it
760,1,Does not work well with other mobiles except oneplus,Buttons causes irritating noise with other mobiles except oneplus mobiles.
761,1,There is is issue with connection,Plz don't bye spl from online bcs there is issue with connection after few days when returning period is collapsed . My suggestion don't bye ever
762,1,Highly disappointed with amazon 😞,The product is not genuine. We  trust only amazon for genuine product. The earphone is defective sound is not clear on call. Mike is not working.
763,1,Bad products,"It's not worthy to but it,mic doesn't work, received damaged charger , it's completely disappointment buying this product waste of money"
764,5,Best for its price,"If you need one, go for it..good sound quality and fully charged within 10 minutes. It has be weeks now not a single issues I've got. 😊"
765,5,Excellent product,Amazing product I never knew that type of product earlier after I came to know through Amazon and bought it. Really excellent 100% wroth
766,1,It's just waste of money,There is some kitch kitch kitch noise when I listen songs after connecting it with my mac bookSo its not working with mac os
767,5,Useful,Awesome products
768,5,Useful product,It was very useful neck bandBest sound qualityHigh bassValue for moneyThe interesting thing is  it turns off when the earbuds conected together
769,5,it's awesome...,sound quality & bass is really great..  if you want to buy neckband at this price...i suggest just buy it..  enjoy.. 🤘🤩
770,1,Don't buy this product 👎,"I got earphones on jun 21 and its nov 21, the left side of earphone is not working so I suggest to go for other brands and don't buy this product"
771,2,"10 घंटे चलता है फर्जी बताया गया है की 17 /20घंटे चलेगा ये,बाकी साउंड क्वालिटी अच्छी है।।",जैसा की इसमें बताया गया है की 17/20 घंटे स्लो साउंड में चलेगा ऐसा कुछ ह नही 10 से 12 घंटे ये चलता है ।बार बार इसकी कैपिसिटी चेक कर मैने देखा है ।
772,5,Good so far,Buy this product a month ago.Long lasting batteryGood sound qualityFast connectivity
773,1,Problem in connection,Worst product . while calling connection problem . Voice can hear clearly
774,3,Okay okay choice,Like the sound quality but uncomfortable for long use..
775,3,Hard ear buds,The ear buds silicone are hard and little uncomfortable
776,4,Good bass quality,"Liked the connecting speed with mobile, bass quality is too gud, noise cancellation is not that gud, when in crowd it recordes more noise itself"
777,5,Very good,India's best brand
778,5,amazing,as per expectation
779,5,The beast aka the best.,The best actually The beast In great sound quality.noise cancellation..what else .. u can buy blind folded..every penny is worth paying
780,5,Good one,Good one
781,1,Grrr sound on right earphone,Sound quality from right earphone is not good. it has grrr sound from right earphone.Not good quality.defective
782,1,Connecting issue and righ side earphone not working after 10 days,Connecting issue and righ side earphone not working after 10 days
783,5,Good performance,"Sound quality is good, noise cancellation is also good and bass quality is not so much good."
784,5,Mind blowing,Go for it..... BlindlyCompetiition can't match the  quality & price in the same league
785,1,Not working after 10 days,The headphone is not working after just ten days
786,2,"All good, just tht initial connection gives hard time.","Does not connect often, it takes time."
787,5,Good product loved it,The material used is premium quality.The bass is amazing.The device connects very quickly the time taken is less than 3 secs.*just buy it.
788,5,Good for the price,It's a good earphone from OnePlus and it's overall good but they need to improve in the bass and increase noise cancellation
789,5,Sound quality and build quality,"Build quality top notch , sounds quality very powerful bass and punching sound extremely good battery life almost 12-15 hour"
790,4,Nice battery nice product,Nice product
791,3,Normal bluetooth. I would say its over rated,Its not able to catch up your voice easily. You need to speak louder for that. I was having much more expectation but didnt proved that much
792,3,nice,good
793,5,Ya mwone poli sanam,Excellent quality. Super bass. Excellent battery life. What more needed to be expected? I truly recomend this one.
794,1,Calling sound clarity is not Good,Caling sound not goodSwich speed timings lateDot buy this itemIf there is any compliance it will not be withdrawn
795,5,Awesome Product,Easy to handle and worth every penny
796,1,Want to refund,Product one speekar not on so I want to refund my money
797,5,Best Neckband,You need not to think anymore search anymore just close your eyes and buy this one you will be satisfied!
798,5,"Excellent product, worthy to money. Can buy easily without any enquiry","Liked a lot this wonderful product, enjoying sound quality and it's features. Features are awsome"
799,5,Wow,Superb
800,5,Awesome Product,"Very awesome product by OnePlus, sound quality, noise cancellation & bass quality is too good and I’m loving it. Thank you Amazon!"
801,5,Okay,They aren't last long quality..
802,1,lest side are not working,"I brought this head phone but this head phone not working properly , so i request to return this product after 1 day  but does not responce"
803,2,No Bass,Tha bass neckband is working with no bass...I think it's working is only one plus devices
804,5,Bass,I like the bass quality great bass but song next not support
805,2,Bass quality very poor if compare to Jbp & Sony and old product has been shipped,Used old product has been sent . Very poor product.Bad bad baf
806,5,Sound quality,Sound is so balanced and so comfortable to wear...
807,5,Simply Superb,"Nice performance.The Brand Oneplus says everything.Worth buying.Thanks,"
808,5,Good,Nice as expected
809,1,Wrong fake product received in box of One plus,"Instead OnePlus , JBL product recieved and it seems it is a fake product.Strong action is recommended against this type of act"
810,5,Worthy value of money,It's also good neckband for clear and chrispy sound for gamers response time is fast. Under 2k this is the best.
811,5,"Bass Boosted Over , but need little improve in Noise cancellation, otherwise Ausome Product",Purchased for Music & Watching movies as am expected This product satisfied me completely. Thank u Oneplus & Tq Amazon Service ❤️
812,5,good product,good pr
813,5,"Its OK,","Some times not connected to phone, it is headache, you have to give on and off specility to blue tooth. It is important."
814,5,Best product,Awesome product
815,4,improve wireless connectivity and add some bass,sometimes if we go away from mobile then some issue with voice while calling nd bass is not good at all just normal bass
816,4,Fabulous,Good product
817,5,Bluetooth connectivity,Now when I m talking to another peopleThe connection is not happening why ?But I m playing audio video that quality is superb
818,1,Product miss match.,The product which is comes to me that is a old model inside the pack. The pack is a new model pack but inside the pack item is old model.
819,1,Wireless earphone,Please help my wireless earphone oneplus brand its not work complete in Bluetooth automatically dis connect and vary bad experience me so please help me
820,1,Not working,"Not working, they send the defective productReally bad experience from the seller"
821,4,Super,Superb
822,5,Great quality,"Amazing quality, sound is superb connects easily and battery backup is great. Must buy."
823,3,There is Crackling Sound,Connectivity and comfort is superb.But there is Crackling Sound especially when I use dual pairing with my laptop
824,5,Very best oriduct,Battery backup
825,1,Automatic disconnect,Automatic disconnect after used of 7-8 month I got warranty 1 year of this product. please tell me how to replace this product or repair
826,1,Right one stopped working,This is 2nd one and within 3 months right one stopped working also the magnetic switch has stopped working too
827,1,Missing  button to switch paired devices,I bought it on basis of my previous experience with this bullet wireless set but it iratrating to switching paired devices from new one.
828,3,Volume clearance is very poor and some time not connected,"Music sounds quality is very good bus call volume clearance very poor, I have return confirm in 27th Oct 21 but no response and no reply"
829,1,Waste of money,"This earphone is waste of money, whenever I'm connecting to PUBG and use it. The voice is not going and if it is going it's very feeble"
830,1,Worst product,Utterly ridiculous product much better buyer can buy road side Bluetooth product.Any phone calls came we cannot hear clearly.
831,5,Good battery backup. Comfortable,Missing switch button 😪
832,3,Nice 😌 BT disconnected automatically this is unbarysing,This product is most exlent bt only connect the phone then hi disconnected automatically 😒😒😒😒
833,3,Rip off,This is a rip off of previous oneplus bullets 2 which were golden compared to this bronze the bass makes this terrible
834,5,Awesome sound Quality,I am so happy to this headphones too Awesome sound Quality.
835,3,GOOD,"After the total charge is complete, no indication of light change"
836,1,Its sound is very poor,I believe in the One Plus product a lot and it's not good at all The sound of this project is very bad
837,4,Best Neckband,Perfect balance of bass & treble
838,2,Disappointed,I saw lots if reviews but i am using redmi phone so not good for this phone all ways make some issues
839,1,This product disappointed me.,"The product after 3 days started disappointing me. Battery life was just 6 hours and charging is too slow, then I decided to return it."
840,4,The battery is so good,Actually they are amazing literally u have to charge just for 10 mins and then 20 hours battery life non stop i also odered another one
841,1,Check the product before delivery,Mic is not working since day 3 and I have kept for replacement but order cancelled and I request you to replace my product with new one
842,1,Don't Buy,"Initially it worked well. After 2 months of usage, encountered a problem in charging the device. Disappointed. Waste. Worst Experience."
843,1,Worst,Worst product ever...
844,4,Clarity of sound with bass is very nice.,Bass is nice . sound quality is good.comfortness of wearing have to be  more better than current condition.but overall is nice product.
845,5,Worth it,It’s a good buy. Charges up quickly in minutes … doesn’t take hours to charge.
846,5,Premium product,The ups and downs are very good and bass is also balanced with the trible. Build quality is best and is also very light weight
847,5,OnePlus Bullets Wireless Z Bass Edition,So Nice
848,5,A quality product,The product was amazing I have buy it and enjoying it and Amazon did the delivery very quick thank you so much Amazon
849,5,Great,It's better than other Wireless air dopes but we love air buds... If you want to have wired just go for This. Awesome
850,4,Best Bluetooth at best price,Best wireless Bluetooth at affordable prices. The battery backup is very good.
851,5,Love it!,They are absolutely best for people who are doing work from home
852,4,Good,Good
853,5,Quality,Good
854,4,Not working this ear phone,This product is not working
855,1,"Noise issue, don't buy.",It's not working properly on public area. Too much noise issue with called person so don't buy.
856,1,Received a used product. The product I received is not new and looks like a used one,Received a used product. The product I received is not new and looks like a used one. Really disappointed. Please product a fresh one.
857,1,"Mice is Not Working, I am rised issue but not slove...","I am so May times rise my issue but not slove the my mick issue.. I am tacken aim is call, now this is not using.. It's to bad service"
858,4,Good one,They are best amon or under 2000 but I think they are little overpriced than realme and boat ones over all happy to buy this.
859,1,Rattling sound,"Rattling sound is coming, I have replaced even four times but same problem facing again and again and again."
860,4,Very Good product,Problems ye hai ke kaan me lagane ke baad drd hota hai reason iska speaker kafi bada hone ki wajah se rubber se koi fark nhi padta...
861,5,Awesome wireless headphones..,Sound quality is top notch last long battery life with my OnePlus device easy to connect.. must buy
862,1,"I am getting copy product, beware to buy","If Product is not good then how is it possible sound quality, noise cancellation is good, think it."
863,5,Oneplus headphone,"Very nice sound quality, build up quality, noise cancellation quality, is very very very goodThankyou oneplusपैसा वसूल प्रोडक्ट"
864,5,Awesome product ✨,Good product👍Best sound experience and best battery life👌
865,5,ULTIMATE BLUETOOTH EARPHONES 👍,"Ultimate Bluetooth earphone👍 sound quality, noise cancellation and build quality ultimate. I love this earphone 👍"
866,1,"Through Bluetooth some noise is coming while in call ,like buzz sound","Sound quality is good,but while in call some buzz sound is coming and in addition too it is not connecting quickly."
867,5,Worth it,Neckband of a great quality. Oneplus is a great choice. Happy with the performance.
868,2,This product is very nice but facing difficulties while having voice call during driving.,Sound quality and base is good. Some time voice stop coming automatic disconnected.Overall experience is not good with this product .
869,3,Charging problem,"Even after 3,4 hours of charging, red lights did not change into white, which indicate full charging.also some time charge very slow"
870,2,Worst call quality,This is good for listening music...  But poor in call quality..  Some is creating to others in call..Too worst in call quality
871,5,Very sturdy and easy to carry,Very sturdy design and built.
872,5,Excellent product,Excellent product Could hear each and every beat in a Bluetooth hedsets other than Apple after a long time
873,4,Must Buy Product,"Great product🤩 , must say that audio quality is very good also design is pretty cool , packaging that it's come up with is very sturdy ...🤩"
874,1,Damaged product,Your product is old and damagedProduct is used by companyI am not satisfied with your product that’s why i returned you.
875,5,Good,"Nice product, good Build quality, sound quality also very good, call clarity also good ..Only one cons - No dual pairing"
876,4,Best  for hearing👍🏼 but noise cancellation  👎,Sound quality is good but while record something it's not seems good (outside voice are highlighting) especially whatsapp app voices
877,3,"Not a good product by one plus battery issues, mic is not working properly.","Not a good product by one plus battery issues, mic is not working properly."
878,5,Need replacement,"My product is not functioning properly, pls help to get this replaceThe right side ear bud sound is very low"
879,5,Superb,I like everything about this bluetooth wireless bullets
880,3,Battery life could be better,It is a quality product for sure. But the battery lasting hours could be improved.
881,4,Good product,Good product friends
882,5,Best bass,"Quality product. Awesome bass n sound, flexible,, long battery,, #oneplus✌,No negative point found after 2 month too."
883,1,Mic got Spoiled.. other person on  call cannot hear properly,My mic got spoiled just after using it for 10 days.. When on phone the other can't hear clearly .. seriously did not expected this.
884,1,Connectivity issues after 15 days of use.,Stopped working after 15 days of use. Hardly gets connected with laptop. Frequent disconnection if gets connected by luck.
885,1,This product is very poor I don't like Bluetooth,This product is poor quality. Waste of money please not not purchase this product Samsung level is better
886,1,Wire,Wire very bad quality
887,3,okok product,okok product
888,1,It's good for music but for call 🤙,"Sound quality is worse, and when I'm in call their is a lot of noise sounds in the call and other person voice is not clear at all"
889,1,Plz don't buy this,The built material is not goodMy band's one bud is not working in less than 1 year and one plus is also not ready ti take this issueSo plz don't buy this
890,5,Please confirm this material return or not,Voice clarity not clearly
891,1,Distortion,The sound keeps cracking.
892,5,"Go for it,its a perfect one","Its perfect headset at a reasonable price, superb sound quality, good bass, average to good noise cancellation"
893,4,Good 👍,Best in price
894,5,Best in sound,Fyg
895,5,Sound Quality & Look (with Black Color Fantastic)),Awesome sound Quality & Build QualityNew Bold Black color looking very goodWarp charging fantastic with Type-c Port
896,3,not up to mark,Good sound quality. when we connect in laptop cracking sounds come I think not best for laptop user... others features are good
897,5,Best headphone in this range,The product is very good with awesome sound quality
898,1,Wrong Positioning of earbuds,"So the body of earphone is a overall reversed.Position  of earbuds are opposite not comfortable  wearing those , going to replace them."
899,1,Bakwas...,Bakwas....First day hi use kiya aur isme kbhi awaj nhi aa rhi aur kbhi grich jo rha hai aur call pe to kuchh awaj hi nhi ja rhi
900,5,Budget headset,Better choice for normal use at this price...
901,5,Best in this segment.,It meets the quality and tech specifications.
902,4,Good for call.,Not for music lovers. Clear calls.
903,5,Value for money,Value for money wireless headset for OnePlus phone users.
904,3,Product not good please cancel,This blutooth not good old blutooth is good.This blutooth driving not working is high distatup please update.
905,5,Best in wireless earphones,Just go for it. It is pure value for money. Rather than buying 2 1000rs earphone in 1 year go with this one.
906,4,good,nice product
907,5,blue tooth but on 22/09/21 now it’s not working please tell me what’s the procedure for chanhe,I have buy this blue tooth on 22/09/ 2021 now it’s not working please tell me what’s the procedure for change
908,4,Awesome,"Feeling good, unwanted noise reduction, good sounds nice product ever.... Have to buy it and trustable.... 😍"
909,5,Good products,"Sound quality is awesome, and quick connect is very fast, and overall worth to money."
910,5,Comfort and quality,Very good for travellers and also for office use. Good build quality and delivers good sound. I suggest not to use high volume
911,3,Average,I am upset with noise cancelation when talk to other person via Bluetooth my voice not clearly audible to an other side person
912,2,Not recommended...,Build quality is poor. Controls are not easily accessible. Pairing/switching between devices is not seamless.
913,4,Good for listening music & fast charging,"Sound quality and base was awesome , within 10 mts 💯% charging . .but only defect calls are frequently not connecting with Bluetooth"
914,4,Good color Bluetooth,Some Times automatically disconnected from mobile.
915,1,It is giving Waverly sounds,For fifteen days initially after buying it was okay. Now not giving sound and wavering sound  . Kindly replace it or refund it
916,1,Bad product don't waste ur money,Bhut he ganda h... 3 month ho gye liye or right wali plug se awaz nhi aa rha.. Return v krne ka kosis kr rha to ho nhi paa rha
917,1,Worst product,Within month facing mic problem other sound battery all good but disappointed with mic
918,5,Boat rockerz,This very unique earphoneSonud quality is best also। It is very light weightMaterial is very soft
919,5,Good for this range,Good for this range
920,5,Quality is best,Best sound with flexibility and soft material .And i orderd bold black addition and the look is awesome 😍😍😍. I love this product
921,5,"Worth every penny @1,999/-",Convenient to use. Good sound quality. Reasonable battery back up. Need to charge after 2-3 days usage only.
922,5,Good,Nice
923,4,Owsam product with best sound nd good blese,It's really owsam product and sound quality is very good with good base. Thank you oneplus of best products intimate ammount.
924,3,Build quality not good,Product is good but the build quality is not good as right side is damaged after 1 month and i have given for warranty claim.
925,1,Dont buy ...,"If u only using in mobile to pick a call  than ok ,...sound is not clearly audible when u r using in laptop. Waste of money.."
926,1,"Defective product. Doesn't charge, battery drains in minutes. Bluetooth doesn't detect.","Defective product. Doesn't charge, battery drains in minutes. Bluetooth doesn't detect. Doesn't work more than couple of days."
927,5,Superb quality sound and battery life too much....,Value for money. 5 to 6 days battery life. Simply loved it....
928,1,Not a buy because sometimes sounds problem and called not a audibles in eyerhone,Not a purchase because sounds problem and voice quality very bed and some time use than not working properly
929,4,Cracking sound during on call,"Crackling sound coming during on call , neee to fix by switching BT on/off ,"
930,1,There is a constant crackling sound so need my refund now,Horrible productConstant crackling soundUsing updated version of Bluetooth in both devicesMobile and laptop
931,3,It's ok ok product,Sound quality is not so good it's ok... noise cancellation is 79% bass quality is also poor
932,5,Good product,Good quality and battery backup.
933,5,Awesome,Sound quality good bass perfect totally worthy of money
934,4,इसके वायर बहुत पतले हैं मोटे करो,इस एयर फोन के अंदर जो कान में लगाने वाले जो स्पीकर होते हैं हर बार बार में घूमते थे वायरस वायर घूमे हुए मुड़े हुए थे
935,4,Good,Sab thik thak hi hai but laptop me chalate waqt thodi dikkat hoti hai. Awaaz kat jaati hai beech beech me .
936,1,Complaint,The product is good but there is charging problem it was very slow at first and now it is not getting charged
937,1,Low call sound quality,"Media volume is good but connecting with one plus 6 mobile , call volume very low! Did any one know how to mange this issue!"
938,5,Not that much comfort,Center button is not working well
939,5,Good,Good sound
940,5,"After a month usage sound quality lowers down,voice clarity weakens,","Sound clarity weakens n voice inaudible, Basically m repenting to buy dis product, not a good decision to buy dis product..."
941,4,5 months review,"For past 5 months I'm using this earphone,, it's sounds amazing ,, clear bass ,, decent battery back-up ,,, totally worthful"
942,1,worst product for talking sound is ok,i have recently purchase 2 pcs of this products on 13-10-21 but its drop call and also voice breaking while talking
943,5,Superb,Best quality product.. Highly recommend...
944,5,Good product,Good sound quality and good battery backup
945,1,Not good,Quality bad
946,5,One of the best in this segment under oppo Enco m31,"Serves the purpose, if you're using inside helmet, might be discomfortable."
947,4,1 star less just for...,1 star is reduced just because it does not have the button to select the previous song. Otherwise awesome.
948,4,"Good for sounds,calls","Good in all , it' disconnects every time when magnets are connected , auto connect is not 100% accurate , remaining is good"
949,4,Battery backup,Everything good except battery backup. After 1 week use for me the battery backup last only for one day or 5 to 6 hrs only.
950,5,Sound quality is very amazing,"I like this OnePlus earphone with my OnePlus mobile, amazing sound and quality..."
951,1,Waist money,"warranty Nahi dete hai,  China product, repair nahi hota hai...direct dust bin me fek dena padta hai....."
952,2,One plus wireless,Some time divice conneted but i cant talk or here other voice so that time i have to stop the call and reconnect divce ...
953,5,"good bass, charges fully within 10 minutes.",best at this price point.
954,1,NOT GOOD,NOT GOOD
955,3,"Sound quality is not too good ,",Nice product but sound quality and connectivity is not good
956,4,Very Impressive Oneplus Bullets Wireless Z bass edition,"Oneplus Bullets Wireless Z bass edition is very good. The sound quality,bass, and quick pair are very impressive."
957,5,Go for it.,"Oneplus bluetooth is fabulous, I rate it very high for calling and listening to music. So, buy without hesitating"
958,1,Worst earphone,"Worst,,,, creates irritating sound while use,,"
959,1,2000 ஓவாக்கி நிச்சயமாக வொர்த் இல்லை,மசுறு மாதிரி இருக்கு  சவுண்டு
960,5,Value for money,Sound Quality is really good.
961,5,Value for money,Value for money
962,5,Good,Giod
963,1,I think what I got was a duplicate . Item with brand name has no quality,Sounds like the speaker vibrates more often when listening to music. Item with brand name has no quality
964,1,Bad Bluetooth connection,"The sound quality is generally very bad, there is also a lot of noise due to bad Bluetooth connectivity."
965,5,Perfect,Perfect
966,5,Awesome,Awesome
967,5,Working good,Overall is goid
968,4,Good One,Over all it's a  good product there is little sound while talking on call. it's a awesome product. You should buy this product.
969,1,"Worst product ,one side of my earphone is not working .","Don't buy it , it will take more than 2 months when we go to the service centre for a replacement of our damaged headset."
