,Review ratings,Review title,Review
3332,5,Un clásico para toda la familia.,Lo compré para leer con mi hijo de 8 años. Tenemos ganas de seguir hasta el último de la serie.
3333,4,I was missing out,My family had enjoyed the books and movies but I resisted the story. I thoroughly enjoyed the book and look forward to the rest of the series.
3334,5,Absolument super !,"J'ai commandé ce livre car j'adore Harry Potter, et j'apprends l'anglais depuis plusieurs années, je l'ai donc achetée pour améliorer mon anglais en le lisant...La livraison était très rapide, je l'ai reçue deux jours après la commande. Le livre est vraiment beau, la couverture a une matière très agréable. L'intérieur est très beau, et il y a la ""carte"" de Poudlard au début du livre. Contrairement à l'image, il n'y a pas le petit rond en bas à gauche. Il est vraiment plus beau que sur l'image.Seul petit bémol, mais mineur, la matière du livre est un peu abîmée sur la couverture de devant, mais ça ne ce voit pas, ou qu'avec le reflet de la lumière.Je recommande fortement à toutes personnes parlant anglais."
3335,5,Súper recomendado!,Lo compré para regalarlo a una amiga y le encantó. Cogí el de tapa blanda para que le resultase mas cómodo de llevar al viajar. Todo un acierto
3336,5,Topp!,Alles perfekt.
3337,5,Eccezionale...,vabbè che dire io sono un fan di tutta la saga e ho deciso di leggerlo in inglese per allenarmi un po' con la lingua. Il libro dall'esterno si presenta bene ha una copertina bellissima. Per la storia non c'è bisogno che ne parli. Una delle saghe migliori di tutti i tempi!
3338,5,.,Muy bueno
3339,5,libro,stupendo!!
3340,5,Perfeito,"Livro maravilhoso, material ótimo e chegou bem rapidinho!! Super recomendo"
3341,5,Amazing story,The first and the best book in the series.
3342,3,Páginas y tapas sucias...,"Hojas manchadas y tapas con restregones,suelto en la caja junto con otro producto por los que los picos están doblados."
3343,1,Guter Kundenservice,War schlechte Qualität...habe Kaufpreis zurück erhalten.
3344,5,Alles super! Danke sehr!,Alles super! Danke sehr!
3345,5,Gut,Gut
3346,5,Perfetto!,"Come da descrizione,perfetto"
3347,5,ancora nulla,"Non posso recensire perchè non sono ancora riuscita e ad occuparmene per mancanza di tempo e a vederlo, grazie arrivederci"
3348,5,A great adventure,"This book is but the beginning of a timeless tale that will impress children, teenagers and adults through the ages."
3349,5,Herzlichen Dank,👍🏻
3350,5,Perfecto,Tal y cual como lo esperava. Nuevo y ha llegado rapido
3351,5,Super,Sehr schönes Taschenbuch mit erhöhter Schrift und sehr wertigen Einband die Schriftgröße sie ist gut zu lesen sehr schönes Buch
3352,5,Placer de tocar un libro,"Todo el libro es maravilloso, pasta, textura de hojas, impresión! Hermoso"
3353,5,Una garanzia,Con i libri di Harry Potter si va sempre sul sicuro. Ottimo per imparare l’inglese e molto ben scritto. Non troppo grosso e facile da portare in giro
3354,5,Bien,Llegó bien y sin contratiempos.
3355,5,Muy bueno,"Lo compré para practicar mi inglés y va muy bien ya que no es tan difícil, ni tampoco algo tan sencillo"
3356,5,Ottimo per gli amanti di Harry Potter e per imparare l'inglese,"Ottimo! Spedizione rapida, libro fantastico in versione originale inglese"
3357,5,Encontrar las primeras ediciones,Regalo a mi hija que aprendio a amar la lectura con Harry Potter
3358,5,Suchtfaktor,"Ein wunderbares Hörbuch, das von Stephen Fry einfach großartig gelesen wird. Zudem spricht er angenehm deutlich, sodass es auch für Personen, die vielleicht etwas aus dem Englisch-Training raus sind, gut zu verstehen sein dürfte. Absolut und uneingeschränkt zu empfehlen!"
3359,5,muito bom.,"livro pequeno, mas com paginas amareladas e letras normais. muito agradavel de ler."
3360,5,Perfetto con il Kindle,Ottimo per esercitare la mia lettura in inglese senza troppo stress
3361,5,perfecto,"lo recomiendo para la gente que quiera leer la saga en inglés, cómodo de leer por sus dimensiones. para llevarlo a cualquier sitio."
3362,5,gran libro,todo perfecto
3363,5,Excelente,El libro llego en perfecto estado.
3364,5,-,-
3365,5,Fantastico,"Dopo aver letto la saga in italiano ho deciso di iniziarla in inglese. Lettura facile, scorrevole e sempre chiara. E poi leggere i libri nella lingua madre ha sempre un altro valore. Bellissima anche l'edizione!"
3366,5,Muy bonito,"Me lo esperaba un pco más grande, pero no pasa nada es perfecto! La portada muy bonita, y dentro hasta hay un mapa de Hogwarts y alrededores😊"
3367,5,Harry Potter and the Philosopher's Stone,Harry Potter and the Philosopher's Stone
3368,5,Increíble la calidad y por el precio  valió totalmente la pena,Con este libro empezó todo y está increíble! De pasta dura y el protector en relieve está muy lindo y por el precio fue una súper compra
3369,5,Okay,Zufrieden.Schnelle Lieferung.Artikel wie beschrieben
3370,5,Philosopher's Stone,"What else could I possibly add to a review of Harry Potter? Yeah, if you thought ""nothing"" you are deadly right! The book is amazing, a 10/10!"
3371,5,Lo que buscaba,Buena elección
3372,5,Perfect,"I've read in Portuguese, now I'm just trying in English, Hagrid was the hardest part but, if you think and say it with an accent it's pretty easy and funny"
3373,5,Excelente servicio y libro,"Tenía muchas ganas de leerlo y decidí comprarlo, el libro es de excelente calidad, está en inglés y llegó dos días antes de lo estimado. Venía sin envoltura pero en buen estado. Y estoy fascinada con la trama."
3374,5,Acquisto consigliato,Buon prodotto. Arrivato in tempo ed in buone condizioni.
3375,5,Non ha bisogno di recensioni,Non ha certo bisogno di recensione
3376,5,FANTÁSTICO LIBRO PARA DISFRUTAR DURANTE EL VERANO,Lo escogió mi hermana al ser muy fan de Harry Potter. Muy buen libro sobre todo para los que quieran avanzar con el inglés. Lo recomiendo.
3377,5,compra maravilhosa!,Chegou antes do previsto e em perfeito estado. Bem embalado e sem nenhum amassado.o livro é lindo e com um toque aveludado. Recomendo!
3378,5,Recomendo,Recomendo entrega no prazo e bem alinhada.
3379,5,Bellissimo!,"Edizione molto curata nella stampa, nella carta e nella copertina. Rende giustizia al libro e ne rende piacevole la lettura. Consegna puntualissima come sempre."
3380,5,Ottimo,Buon prezzo e veloce spedizione
3381,5,Five Stars,Absolutely perfect! The book was new and in perfect condition! Absolutely love the Harry Potter series!
3382,4,TIP TOP,TIP TOP
3383,5,Su buen hacer,Llegaron en perfecto estado y además muy rápido. Muy satisfecha.
3384,4,Para estudiantes de Inglés.,"El texto es comprensible para estudiantes y como posible pero está la calidad del papel, por ese precio es correcto."
3385,5,Eccellente,"Prodotto eccellente, il corriere é stato molto veloce. Sono rimasto molto soddisfatto del libro é fantastico e non presenta nessun tipo di errore ecc ..lo consiglio per imparare l inglese grazie"
3386,5,Ottimo,"Arrivato in anticipo, senza un graffio. Per gli amanti di Harry Potter, non può mancare il libro in versione originaleStupendo!!"
3387,5,Amazing!,"this book is a work of art, J.K Rowling has made an awesome first book with adventure , daring and bravery recommend this book for12+"
3388,5,Very good,Spedizione perfetta e prodotto come da descrizione! Amazon impeccabile come sempre. Libro perfetto per chi vuole approcciarsi alla lettura in lingua inglese
3389,5,Harry Potter and the Philosopher’s Stone,An amazing book which leads you through each chapter hooked to the plot! I am looking forward to reading the following one.
3390,5,Fantastico,"Copertina morbida e piacevole al tatto, bellissima grafica con caratteri dorati. Prezzo economico. Molto soddisfatta. Comprerò gli altri a breve"
3391,5,Gran libro para iniciar la lectura en Inglés,Recomendado a todo fan que quiera repetir en inglés o para los que simplemente quieran practicar leyendo una historia entretenida y amena.Aparte las ilustraciones de la portado y contraportada son preciosas.
3392,5,Bel libro,"La copertina è morbida ma piuttosto spessa e resistente, i rilievi di cui è dotata la rendono molto piacevole al tatto. Sto portando il libro al mare e sta reggendo benissimo. La consegna è stata più rapida di quel che pensassi."
3393,5,Great book,My son enjoyed reading this book . Great book for age 8+.
3394,5,Um Serie que Moldou uma Geração,Este produto atendeu as minhas expectativas.
3395,5,H.K.,"Typisch Amazon ein irre schneller Versand. Das Buch selbst, fühlt sich in der Hand fantastisch an. Man mag es nicht auf Seite legen. Ich habe es bestellt um mein Englisch aufzufrischen und dafür ist das Buch natürlich optimal. Sehr witzig und verständlich formuliert."
3396,5,u cant ever go wrong with harry potter,"I was wondering if it was worth the reading since I followed the series by watching the movies, but i totally recommend it… the book is ever cooler!"
3397,5,Perfetto!,Ottimo libro per gli appassionati di Harry Potter. Arrivato in ottime condizioni
3398,5,Ottimo,"Arrivato subito e  in ottime condizioni, non vedo l’ora di ordinare i prossimi!!"
3399,5,Un clásico en el formato más pequeño del mercado,"Fuera de opinar del libro, que es un clásico ya. Buscaba la edición más económica para ir leyéndolos y completar la colección."
3400,5,Excelletn adquisition,"Even when the book is used, the quality of the book is extremely good!. And is a version printed in 1999, just 2 years after the first version come out. Is just amazing to see how well this book is conserve after so many years."
3401,5,Very entertaining cd,Amazing cd.  Kept the children entertained for hours with lots of bouts of laughter.  Highly recommend
3402,5,Great book.,Came in beautiful condition and was a great book to read. Definitely considering getting the whole series.
3403,5,Perfekt als Anfänger Buch,"Schnelle und einwandfreie Lieferung. Toll geschriebenes Buch, zur Geschichte muss ich glaube ich nichts schreiben. Leicht verständlich und angenehm zu lesen."
3404,5,Un nuovo arrivato! 📚,"Un nuovo libro aggiunto alla mia collezione di Harry Potter⚡Consegnato con cura, libro nuovo!Instagram : @elycollectorinart"
3405,4,"Tutto bene, ma...","Il libro è arrivato in ottime condizioni, buono anche l'imballaggio.Unica pecca: il corriere ha lasciato il pacco in terra, senza assicurarsi che qualcuno lo prendesse. Se fosse stato un giorno di pioggia, si sarebbe rovinato!!!"
3406,5,Foi o primeiro livro que li em inglês e amei,"Até hoje o livro tem um cheirinho quando abre, uma fragância. Rsrs! Esse livro é enorme, e por isso se torna um puco pesado para ler enquanto segura com as mãos. A fonte é ótima e o papel é de boa qualidade."
3407,4,Livro lindíssimo,"Capa maravilhosa, livro lindo de mais com algum ilustrações dentro. Não dou 5 estrelas pq encadernação não das melhores, porém é firme. Uma bela opção para quem quer reler em idioma original sem gastar de mais."
3408,5,¡Hermosos!,Llegaron un día antes de lo planeado (a MTY) en muy buenas condiciones. ¡La portada me ha gustado mucho más en persona que en la imagen promocional! ♡
3409,3,"Amazon ok, il libro bah.","Libretto. Niente di più. Ci sono letture per ragazzi decisamente (DECISAMENTE) migliori.Spedizione perfetta, come sempre."
3410,5,ottime condizioni,bellissima la grafica e in inglese é ancora migliore per me
3411,5,Love it!,Love the series. Bought it for my son.
3412,5,Llego mucho antes,Llego mucho antes. Buena impresión y la pasta no es muy delgada.
3413,5,Fast delivery and excellent book,"Wow, the story of this book is outstanding, especially the writestyle J.K Rowling used"
3414,5,Excellent,Fast delivery and excellent book.
3415,5,Ottimo,"Copertina flessibile, perfettamente integro e molto ben fatto. Arrivato puntale e pacco perfetto. All'inizio del libro è rappresentata una piccola mappa di Hogwarts, molto interessante.Qualità-prezzo ottimo, consigliato."
3416,5,Un bel libro,"Un libro per tutte le età. Adatto soprattutto a chi come me, voglia tenere allenato il proprio inglese. Lessico accessibile e trama avvincente."
3417,5,Perfetto,Perfetto. Lettura molto scorrevole nonostante sia in inglese. Harry Potter non delude mai! Penso che leggerò tutta la saga! A++
3418,5,Excelente calidad,"Me pareció muy bueno ya que tiene excelente calidad tanto en su pasta dura y sus hojas que son resistentes, quede satisfecha y lo recomiendo 👍"
3419,5,Perfetto,Perfetto
3420,5,Perfect,Just the one I was missing
3421,5,Buen libro,Es un libro  en inglés para niños muy bueno
3422,5,Qualidade,Entrega dentro do prazo e igual ao descrito
3423,5,J.K. Rowling is a genius,Brilliant writing and beloved characters. I read all these books to my children when they were small and I have just started to reread them for myself. Wonderful!
3424,5,¡Genial!,El libro llegó en buenas condiciones y en su plazo.En cuanto al libro la edición es bonita y está cuidada. Tiene un mapa de Hogwarts en el interior y las notas y cartas que escriben o reciben los personajes salen escritas con letras diferentes. Muy chulo.
3425,5,Legada a tiempo,"Realmente tenía mis dudas en la rapidez con la que recibiría el pedido, pero fué bastante rápido.Seguiremos pidiendo librosSaludos"
3426,3,Nicht was ich wollte aber gut,Ich dachte das wäre die 15 Jahre Edition aber ne war es nicht es war die normale paperback edition. Etwas traurig weil auf dem Bild etwas anderes war. Freue mich aber trotzdem auf das Buch
3427,5,Enjoyable.,"Very fun read, a must read for any ages."
3428,5,Fantastic edition!,"It's a fantastic edition of Harry Potter! One the best book of Harry Potter's saga, the first part of entire saga!"
3429,5,Sehr schön,"Das Buch ist sehr schön, spannend vom Inhalt her und auch für nicht ganz so geübte Englisch-Leser geeignet. Eine gute Möglichkeit, da man ja wissen möchte wie es weiter geht und so immer weiter liest."
3430,4,copertina rovinata,"Purtroppo, il libro è giunto con la copertina un po' rovinata. Certo, nuovo, ma di sicuro è un libro che ha già viaggiato e non è stato trattato coi dovuti modi. In ogni caso, il contenuto è integro"
3431,5,Me encanta,"Me encanta la saga, y la editorial es muy buena"
3432,5,Perfekt!,"Einfach ein super schönes Buch, aber das wisst ihr ja alle schon ;) gibt bestimmt keinen der es nicht kennt. Sehr zufrieden."
3433,2,"Pasta dura, pero la portada es de papel y la tengo que pegar,","mi libro llego con la pasta dura, pero la portada viene separada en papel, aparte, alguien sabe con que la puedo pegar?"
3434,4,Bom,"O livro chegou antes do prazo, ele é bonito e é o que esperava. Porém, o material é delicado, exige cuidado. O valor na minha opinião é um pouco caro para o material, mas estou satisfeita."
3435,5,Wirklich gut,Ich bin sehr zufrieden damit und ich glaube das Buch wird seinen Wert noch steigern in der Zukunft. Bestellen lohnt sich
3436,5,não tenho como opinar,Adquirido a pedido da escola. Ainda não foi utilizado pois as aulas se iniciaram ontem 01/02/2022
3437,5,Good product,Good product
3438,5,Super!,Liebe diese Bücher und ich habe die ganze Kollektion. Die Bücher sind in guter Form zur mir gekommen und in dem Buch gibt es eine Karte von Hogwarts und der Umgebung (siehe Bilder).
3439,5,Ottime condizioni,Niente di negativo.
3440,5,Top Qualität,Sieht  super aus.
3441,5,Ravie !,Petit probleme de retard à cause du covid mais équipe présente et en contact.Pas de problème sur l'envoi. Un petit marque-page avec le livre et c'est parti !Ravie :)
3442,5,Muito bom!,"Gostei muito da entrega rápida e principalmente do livro, é claro! É um dos livros mais bonitos que já vi, com construção e acabamento perfeitos. Mesmo sem falar Inglês, vale a pena te-lo na estante. Estou muito satisfeito."
3443,5,Ottimo acquisto,Ottimo acquisto. Il fatto che sia L’ edizione economica del libro non ne toglie le qualità estetiche .
3444,4,Entrega rápida,"História já conhecida, famosa e não precisa de mais palavras para descrever. O que quero destacar aqui é a rápida entrega da Amazon! Chegou 3 dias antes do prazo estimado é toda modificação na entrega eu era notificada (o que me deixava cada vez mais ansiosa kkk)"
3445,5,HP ALWAYS,AMO HARRY POTTER.
3446,5,Spannend auch wenn man die Geschichte schon kennt...,"Das Buch ist richtig gut geschrieben, ein Kompliment an die Autorin. Auch für Nicht-Englisch-Profis ist dieses Buch sehr gut verständlich. Es ist spannend von Anfang bis Ende und wenn man gerade denkt man weiß was passiert nimmt die Geschichte doch eine Wendung. Hervorragendes Buch für jedes Alter."
3447,5,2nd of my collection,great  have ordered vol 3
3448,5,Bella edizione,"Edizione molto bella, sia per la grafica che per il contenuto di facile comprensione."
3449,5,Libro,"Il primo libro in lingua originale. Molto utile e di facile comprensione. Letto in breve tempo, e un ottimo esercizio per la lingua inglese."
3450,5,NULLA DA SEGNALARE DI NEGATIVO,"Proprio lui, arrivato in condizioni impeccabili e piuttosto celermente. Io ho comprato tutta la serie in questo formato, e nulla da eccepire."
3451,5,Muito bom!,Produto muito bom!
3452,5,Das Buch,Das Buch ist wunderschön und auch heil angekommen ich bin echt überrascht aber auch positiv begeistert
3453,5,Ottimo per esercitarsi con l'inglese,"Storia bellissima, ottimo esercizio per la lingua"
3454,5,Génial,Tout simplement Génial
3455,5,Excellent book!,I loved to know how everything has begun! At the same time I used it to improve my English/reading skills!
3456,5,Love this book,Beautiful quality
3457,5,Must have,For my son. He loves these books
3458,5,Práctica de inglés,"¡Genial para practicar el inglés! Además, siendo fan de Harry Potter, se disfruta más en el idioma original."
3459,5,Tolle Ausgabe,"Wunderschöne Ausgabe, ich bin ganz verliebt. Und zum Englisch lesen, wenn der Sprachschatz nicht so hoch ist optimal"
3460,4,Good reading book,My son enjoys reading
3461,5,Classical,"Nice book, great edition"
3462,5,Ist sehr gut,Dankeschön
3463,5,Boa compra,"Ebook do primeiro livro da série, dispensa mais comentários."
3464,5,Harry Potter,"Super Buch, leicht zu lesen. Einige Begriffe sind allerdings sehr speziell. Dafür ist die passende Übersetzung sehr gut geeignet. Sehr zu empfehlen."
3465,5,"Tolles Buch,","das auch nach mehrmaligem Lesen noch Freude macht. Der Schreibstil von Rowling fesselt sofort, auch das Sprachniveau ist nicht allzu hoch. Eignet sich für alle Altersstufen - hauptsache man hat Spaß am Lesen."
3466,5,Ottimo,"Consegna puntuale,molto contenta"
3467,5,Gerne wieder!,"1a Zustand, genau wie beschrieben und schnelle Lieferung. Gerne wieder!"
3468,5,Harry Potter,"Mir hat das Buch sehr gut gefallen und ich rezensiere nun, um meine Begeisterung anderen Kunden mitzuteilen, die an diesem Roman sicher auch Freude haben."
3469,5,Copertina morbida,Articolo arrivato integro e come da foto.Copertina morbida.
3470,5,Englis 4 ever,Qualità e prezzo super
3471,3,Que tuve un problema y me lo solucionaron enseguida,Es producto bien
3472,4,Mñaaaa,Me gustaron más las películas el libro  tiene mucho menos  detalle a lo que se ve en la pantalla :/
3473,5,ricezione prodotto,"spedizione super veloce, ottimo prodotto come da descrizione, soddisfatto"
3474,5,Genial!,"Me encanta la portada, es de textura suave y por el precio está super bien. Además la historia es genial :)"
3475,4,"Harry Potter, Book 1","Very good English, well written, exciting for Teenies from 12 years onwards and for adults who love the English language."
3476,4,Libro in lingua inglese,Come da descrizione
3477,5,Harry Potter,Envío muy rápido.
3478,5,Perfect,"Perfect condition, arrived earlier than expected"
3479,5,Bien,Tenía ganas de leer en inglés un libro vomo este
3480,5,OTTIMO,Perfetto per imparare l'inglese
3481,1,Defekter Buchumschlag,Leider war die Versandtasche offen und das Buch klebte an dem Klebestreifen fest. Annahme wurde verweigert
3482,5,HP auf Englisch,"Nicht einfach geschrieben aber wenn man etwas Englisch hatte in der Schule sollte das schon machbar sein.ist aufjedenfall eine Hilfe, um das Vokabular zu erweitern"
3483,5,Devorei o livro,Ótimo treino de inglês para aqueles que desejam aprender mais da língua! A história de Rowling é cativante e te deixa querendo mais e mais! Recomendo totalmente
3484,5,Best,Nicely handled and delivered
3485,5,no problemi,tutto ok : ordine e spedizione nulla da eccepire tutto come da descrizione prodotto e informazioni sulla spedizione avvenuta nei tempi annunciati.
3486,5,Harry Potter is always a winner,N/A
3487,5,Todo genial,Deseando leerlo. El libro me ha llegado en perfectas condiciones.
3488,5,Simply perfect.,Cover Illustration is beautiful and story is a classic. Nothing more to say.
3489,5,Ottimo,"Ho acquistato questo libro attendendolo con ansia perchè è stato un regalo,pagato veramente poco e sono molto soddisfatto,come la persona a cui l'ho regalato."
3490,5,"Schnelle Lieferung, Ware wie erwartet- sehr gut",Zur Auffrischung meiner EnglischkenntnisseAlles bestens
3491,5,Der Klassiker,"Das Cover ist toll und vorallem für Erwachsene nicht zu kindisch oder kitschig.Über den Inhalt beauche ich nichts sagen, entweder man mag die Geschichte um Zaubererlehrling oder man mag sie nicht."
3492,5,Excelente,"Excelente como regalo de cumpleaños: los niños se divierten y aprenden un mayor vocabulario en inglés. La edición esta bien cuidada, aunque una mayor calidad en el encuadernado y hojas de mayor calidad no estaría de más."
3493,5,consigliato,"Ho acquistato questo libro per migliorare il mio inglese e devo dire che è una lettura moderna e comprensibile. Quindi , lo consiglio più di un Barrie o un Dickens che richiedono una conoscenza della lingua più approfondita.Senz'altro comprerò gli altri libri della serie."
3494,5,Great book,Came quicker than expected.  My 7 year old was very happy with it.
3495,5,Capolavoro,Primo gioiello di una saga fantastica!
3496,5,Belle edition,"L'illustration sur cette édition est vraiment superbe! Je ne vais pas commenter le livre, a moins que vous sortiez tout juste d'une grotte tout le monde connait :p"
3497,5,Ein Genuss,"Stephen Fry spricht phantastisch. Das Hörbuch des ersten Bandes ist am preiswertesten, aber da diese Vorlese-CD süchtig macht, möchte man am liebsten alle sieben Bände kaufen."
3498,5,tolles Buch,"alle Harry Potter fans werden das Buch natürlich lieben! es ist einfach toll, für jung und auch alt. Unbedingt lesen!!"
3499,5,Great book,it was awesome. I wanted to start reading the series after obsessing over the movies and it was an awesome read. Cover was also gorgeous
3500,3,about this book,speravo fosse in un inglese più semplice. ma è un problema mio.
3501,5,Perfect conditions,"I mean, is harry potter, what can be wrong? 💖 Perfect ♥!"
3502,5,Wow,Perfetto. Arrivato in anticipo
3503,4,Consigliato,"Gradevole , per chi vuole mantenere fresco l uso dellalingua inglese- aggingo altre patole peche non mi manda la recensione"
3504,5,Buenísimo,"Muy contenta, es muy fácil de leer si sabes inglés."
3505,5,buen precio,"llevaba tiempo queriendo comprar estos libros en inglés, el precio es bastante bueno, la tapa no es la dura, aún así me gusta mucho."
3506,4,Apprezzato,Appena finito di leggere. Apprezzato e consiglio di leggerlo ai più piccoli.
3507,5,totally awesome. Have it in hardback but having it on ...,"Yes, totally awesome. Have it in hardback but having it on my e-reader is a blast when travelling and reading to children."
3508,5,Lo que esperaba,Un libro
3509,5,good,Good
3510,5,stupendo!,Sono una grandissima fan di Harry Potter e leggerlo in lingua originale è un' esperienza stupenda!! Arrivato in 3 giorni. Tutto perfetto come sempre
3511,5,great book,granddaughters now reading series and loving them
3512,5,It's worth to read it,It's a very nice book. It's even better than its movie version. It is also written in a quite easy english wich is good for me that I'm a learner of this language.
3513,5,Muito bonito e conforme a descrição do produto,"Produto conforme a descrição do item, tem a diagramação bem feita."
3514,5,Todo bien,Esta edición me gusta mucho. Lo malo es que la paquetería arruinó las últimas páginas
3515,5,Perfecto,"El libro es muy bonito, tiene un tacto suave y agradable."
3516,5,Quality book - fast delivery,Nice quality book .. my son loves it.Fast delivery
3517,5,Harry Potter,"Lettura semplice e divertente, avendo visto il film mi sono resa conto che la storia raccontata è molto fedele al libro"
3518,5,Perfecto,Justo lo que estaba buscando.Todo genial.
3519,4,Interessante,Interessante per chi vuole migliorare la lingua inglese
3520,5,Great book. Classic.,Love this book. Just introducing my son who I hope will love the series as much as I did.
3521,5,Harry Potter and the philosopher stone,This recorded book keeps me entertained in the carPrompt delivery
3522,4,Decent enough,The book is clean enough to read but there are some stains on the book pages and it was very dusty in general when I received it.
3523,5,Tutto ok,"Il libro è arrivato nella data di consegna prevista, puntuale, è in buone condizioni. Sono soddisfatta. Io l'ho acquistato per poter migliorare il mio inglese e devo dire che è stata un'ottima scelta."
3524,5,:),Still one of the best reads out there ! Even as an adult I still love reading these books over .
3525,5,Promt,Came on time and as described.
3526,5,Beautiful book,"Beautiful book with matte finish, cover features foil and embossing. Can’t beleive the price. Very happy with it."
3527,5,love it,"I just love this book, my mother tongue is german and it is so easy to read in english!I can recommend it!"
3528,5,fantastica edizione,bellissima la nuova edizione
3529,5,Buen formato para el libro,"Me gusta la portada con brillo metálico en el título y las ilustraciones. Buen estado siendo se segunda mano. El contenido, todos lo conocemos, es excelente. Está la serie entera con este formato."
3530,5,great value and a classic story,"loving reading this with my kids, great value and very quick delivery"
3531,5,Recomendo,Perfeito!
3532,4,Buena calidad-precio,Cumple con las expectativas suponiendo un precio de compra de 9'33€.
3533,5,Alles perfekt. Danke,Super.
3534,5,Still great the second time around,"I was a late comer to the books, as I don't normally like to follow the trend- but they are Definetly worth the read!"
3535,5,mitico,"mitico primo capitola della saga più bella che abbia mai letto.il primo capitolo è il più ""da bambini""..nei livri successivi il taglio cambia...ma è cmq appassionante dalla prima all'ultima riga"
3536,5,Edição linda!,Maravilhoso e essa edição apesar de simples é linda ❤️
3537,5,Book Return,The product received was exactly as advertised.
3538,5,HARRY POTTER PRIMO EPISODIO,Una edizione in lingua madre carina ed economica. Perfetta per chi vuole leggere la storia come è stata scritta in origine. Consegna e spedizione perfette come al solito.
3539,5,very good,I've found this book very amazing and the condition were perfect! this book is adapted also for student that want to start to read a oginal language book because is very easy to understand
3540,4,pour perfectionner mon anglais,j ai acheté ce livre pour progresser en anglais. Il est assez accessible avec un niveau d anglais moyen et c est pour cela que je l ai choisit. De plus j'apprends malgré tout beaucoup de nouveau vocabulaire le traducteur n est jamais bien loin. La première de couverture est vraiment jolie ce qui ne gâche rien au plaisir.
3541,5,Great,Great condition.
3542,5,Libro desiderato,Libro desiderato da mio figlio. Buona fattura. Letto in un giorno.
3543,5,Muy contento con el pedido,"La verdad es que estoy muy satisfecho con el pedido. Llegó enseguida y en perfecto estado. La edición es muy bonita y el inglés no es muy complejo, si tienes un nivel medio no te vas a perder ni nada por el estilo. Relación calidad-precio insuperable."
3544,5,Tolles Buch,"Tolle Aufmachung des Buches, tolle Qualität, perfekt für den Englischunterricht"
3545,5,Lo adoro,"Molto soddisfatta, è proprio della casa editrice che ha pubblicato il primo libro alla Rowling. Proprio per i veri fan!"
3546,5,Stunning,"A beautifully bound, (very) heavy-weight book with impressive illustrations, this is a large book so check your shelf height before hand. The slipcase also adds to its appeal. Looking forward to more books in this style."
3547,5,Das Original in englischer Sprache,".. guter Einstieg um sein Englisch zu verbessern. Manches ist in Dialekt geschrieben, also erfordert etwas Übung, aber da komt man schon rein ..."
3548,5,Great book,My kid loves the series so much that she finished the book in 2 days.  I ended up buying the whole set after I got this book.
3549,3,Esta bien,"El libro esta bien pero no es la edicion original y la letra es enorme, eso no lo pone en la descripcion del producto."
3550,5,Great Book,Was happy to introduce this book to my little nephew
3551,5,Perfecto,"Llega a casa en perfectas condiciones, todo limpio y nuevo. Tiene 330 páginas, pero se leen en un momento. Es el libro perfecto para adentrarse en el idioma..."
3552,5,otimo produto,"boa compra, chegou rapido, de qualidade bem embalado  enada a acrescentar."
3553,5,Me encanto,"Buen material, es una gran historia y perfecto regalo"
3554,5,Perfect,"Good quality, the delivery was fast."
3555,5,Harry Potter livre chapitre 1 en Anglais,"Je suis très content de cet achat. Le vocabulaire en anglais revient assez souvent et donc, on comprend facilement. Ce livre vous permettra d'apprendre de nouveaux mots et de perfectionner votre anglais. L'histoire n'est plus la même en version originale. Je vous le conseil vraiment."
3556,5,Absolutely interesting book to read,Very interesting book and absolutely awesome to read it
3557,5,Engl buch harry potter,Für schulunterricht gekaufte Englisches Buch
3558,5,Harry Potter in inglese,"Spedizione puntuale, come sempre. Una bellissima edizione, adatta per un ""magico"" regalo. Un buon metodo per arricchire lo studio dell'inglese."
3559,5,valoracion,Ha sido rápido el envio  ; a buen precio el libro y en perfecto estado. No dudaría en seguirle comprando más libros
3560,5,Parfait pour apprendre l’anglais,"J’ai pris ce livre pour évoluer mon niveau d’anglais, cependant je pense qu’il faut être un peu avancé avant de le lire."
3561,5,Buen libro,"Muy buen libro i de mucha calidad, la portada es un poco infantil pero si le quitas la portada de papel que hay encima de la real hay una de muy simple pero bonita."
3562,5,Mega 👌🏻,Super Buch !!!
3563,5,Consigliato,Mi piace
3564,5,Perfect condition.,"Arrived as described, in perfect condition."
3565,5,Good,Very good quality and my 11 year-old daughter love it!
3566,5,"Magical, once again.","It's in perfect shape. There's even a map sketch of Hogwarts, Hogsmeade and everything around!  Love the smell of a new HP book."
3567,5,Harry Potter,"I loved the ""adult cover"". The book is -we all know- very good, yet is smaller than I thought. I like this adult edition and I sure will collect them all!"
3568,4,Book,Good read
3569,5,Love these books!,"Got here very quickly, perfect condition"
3570,5,Amazing gift,Lovely story for the youth and it comes with the beautiful picture cover.
