,Review ratings,Review title,Review
1434,3,Short life of battery or capacitor for this product.,"Intially products worked well. However, after 3 months of life, product stopped charging suddenly. Now  3 months; now, no charging happening. No charging means product will not work. Neither HIT or Amazon supporting now."
1435,5,Must have for all mosquitoes problem,Had lots of mosquitoes in garden and house (have to keep the doors open for my pets). However this bat has turned very useful.
1436,5,"Great utility, does the job nicely","Does the job , however user manual can be improved ."
1437,1,It is not working. Money wasted on rotten product. |Don't buy it from anywhere.,It is not working. Money wasted on rotten product. |Don't buy it from anywhere. It stopped working 3 months ago. It worked for about a month
1438,4,Okay product,"Okay product, sometimes works, sometime not"
1439,4,Good product,Good but bit expensive. Nevertheless it is better than other ones which don't last that long.
1440,3,Good still a month,Not as effective as it was on first day a month back. Some parts of the mesh seem not working. Whatever works is good
1441,5,Quality,Light weight works good than others I have
1442,4,Under warranty,This product is under warranty for 6 monthsIt has stopped working can you arrange for the exchange policy for this.
1443,3,Good product. But poor battery backup.,Good Product. But don't expect too much in Battery Backup. It will stand max 3 days.
1444,1,Not a quality product from HIT,After ~1 month stopped working all led show its working but of no use
1445,3,Overall a good product,I have been overcharged for this product. You have charged Rs 525/. where’s the actual cost is Rs 475/. Please resolve this issue by giving me a credit in your wallet to be adjusted in my next purchase
1446,1,Plz do not buy this.,After the use of 2 days it is showing its original performance. Even you charge for hours it will work only for some time and mosquitoes will struck in this and it stops to kill them. Dont buy this !!!
1447,1,Stopped working with in two days.. not recommended to buy from here,Product stopped working right after  two days.. they not event replacing the faulty product.please don't buy from here
1448,1,Bad experience,Stopped working from day2 ..... registered for warranty and no one followed up till date
1449,2,Battery life,I bought this product 2 and half months ago and now it has stopped working. I have a six month warranty on the product but i dont know how to exchange the product... Kindly help me with this.
1450,1,Dont buy this product,Racquet works on first day thereafter it stop killing mosquitos. I opt for exchange but the exchanaged one was physically damaged and was also not working.
1451,5,Buy without any doubt,"previously i bought some local branded bats, which are not good. After few months, they stopped working.I am using it from almost a year. No problems"
1452,1,Worst one,"Useless , such a big name and very very poor performance, don't even think of buying this."
1453,5,Resistant,"Resistant. I hit the wall, sofa ... several times and it did not break.Past one, not Hot brand, cheaper, got broken easily."
1454,5,Great!,The best point about this racket is its battery life. Lasts for a long long time in single charge
1455,1,I think I received an used product or returned product.,"Amazon, please verify the sellers before providing them the platform from day one i had a doubt and now I got it confirmed that it is not functioning properly.. they have sent me a returned product or used one.."
1456,1,Dont buy...keep on claiming for warranty only,"Bat stopped working within 1 month and claimed for defect, then I got a new bat but it looked like used one , but its working condition so i got it , within 2 months next bat , battery is not lasting for 1 day. again i have to claim for warranty now.."
1457,1,Plz don’t buy other rackets are much better,Working fine for 15 days after that doesn’t catch mosquitoes etc and the inbuilt torch stopped working within a week and when I opted for return within 1month from date of delivery so its showing return window closed and they claim 6 months warrantyVery bad experience other
1458,1,Don't buy!!,Horrible product. Stopped working within 3 months.
1459,4,Nice quality product,"Product is good quality, price is little high comparatively."
1460,4,Good quality and battery life.,Go for this instead of the road side chinese bat.I think if Godrej can launch a small size then it can be portable and could be easy to carry on travel as well.
1461,1,Defective,Stopped working in 4 days. Claimed warranty but they said it's out of stock so suck it.
1462,5,Good.,Does the job well. Comes with one year warranty but you have apply for it.
1463,5,Good one,much better than the local bats. go for it.
1464,1,stopped working within 3 months,"stopped working in less than 3 months.the indicator light glows fine, the torchlight works but mosquitoes get trapped in inside mesh and just flyaway unharmed. no cracker sound. I can't take it to an electrician now can I?"
1465,4,Durable,Had bought this first over six months ago. The bat is durable and is still effective.
1466,1,Very poor,Most worst product ever by hit brand.battery drain and afterwards nat taking charge.
1467,5,It's nice,"Looks more sturdy, working nicely but have to see how the battery life goes."
1468,5,Mosquito racquet,"Worth buying & value for money. this product has helped us a lot from mosquito menace. Reliable product, close your eyes & buy with out hesitation"
1469,1,Found this product not functioning properly.,NaCant comment on battery or durability as found it faulty .Found this product not functioning properly. I have claimed for product change  in HIT website but didnt get any call from them yet.
1470,1,stopped working within 15 days,"Stopped working within 15 days, I'm very disappointed in you"
1471,5,Good one.,Nice durable product....Good battery life.Sturdy matterial.Earlier received the racquet with minor defect but latter replaced within 2 days of replacement request. Now working perfectly.
1472,1,Stopped working after 2 months spars use.,Stopped working after 2 months spars use.
1473,4,First service centre customer service,This is average product service centre is very worst my bat repaired got only one month used I raised a new bad for replacement till now I didn't receive the bat from Godrej
1474,5,Totally Worth the Price.,This Racquet needs a charge of 4-5hrs and works so perfectly. The battery life is the awesomest feature of this product. It has been a month using it. And I have no complaints. Totally worth the price.
1475,1,Product seals missing.,Used product received. Box seals and products seals were missing. Cellotape strips were applied in a mediocre fashion. Return initiated as there was no replacement option (for my location).
1476,1,Should be replaced due to poor quality.,The HIT mosquito racket is looking good. I am very disappointed  as it has stopped working today within two months.Please collect from my place and investigate the premuuture failure.
1477,4,A tough product,"A tough product, works well.A little overpriced."
1478,5,late delivery by amazon even though im a prime member and living in city..,"though im using prime...its waste of time...product is very good, but as im living in city..prime members should get delivery by maximum within 2 days...but its taking almost a week...so its just irritating..."
1479,4,Mosquito trapped,Good trappings but process is difficult.
1480,1,Faulty product,Bought twice. Received faulty product. These sellers are trying to sell rejected and damged products through amazon. No quality checks
1481,2,Not reliable product.,Couldn't recharge battery after 40 days.
1482,4,Satisfied with the product,"It does work as expected. I have a normal usage. However, the capacitor power is little bit less powerful than what is advertised."
1483,1,Roadside bats are better quality.,Bought this because it is branded. Stopped working within a month. I would've barely used it for a day in that time. Might as well buy same from road side stores.. Those last longer.
1484,1,Stopped working after two days of use,"Request for return submitted on 4th January  2022, today is 29th January no one came to pick up the return"
1485,4,worth money,i brought in 4 hundred and it is worth it
1486,4,Happy with the product,Sturdy and long battery life..Happy with the product
1487,1,Waste of money,"It lasted just a few days to me, after that it stopped working.. and no sound is coming upon killing mosquitoes, not even sure whether it's killing or not.. totally waste of money for me"
1488,4,Good product,As of now it's a very good product. Need to see how long the battery lasts.
1489,1,Battery died in 30 days,"This product stopped working in 30 days, couldn't return now.Product is sturdy, but something to do with battery I guess.Brand name is not helping here, as it stops working in some days."
1490,1,Don't know why,"So far I couldn't kill one mosquito, god knows why, appearance is good but a little heavy. I should have returned it along with the other products I bought with . Now repenting."
1491,1,Review after one month: Don't buy,"The mosquitos don't die at all, when the mosquito is hit, it just makes the bursting noise, but the mosquito flies away and come back and bite you harder 😄, so it's like a toy mosquito bat"
1492,5,Very Useful...Value for money...,"It's very sturdy and battery life is also good, but when you charge it for 7 to 8 hours..."
1493,5,Superb,Battery will never die...  It's seems like a quality product. Price is on the upper limit.
1494,5,One hell of a mosquito killer !,Very powerful. Wise design. Well worth the price.Mosquitoes bye bye !
1495,4,It's not working irrespective of charging,"It's not working after one month itself. Item got defect during warranty period, registered for warranty and no reponse from the manufacturer.Modified review.. Item replaced by the seller."
1496,4,Nice Product!!!,I have received from amazon 2 days back. After 2 days use am writing the review. Overall its nice product with warranty. Battery backup is fine. Furnishing of product and design is very good.HIT Means Super HIT
1497,4,ligh weight basket,"SLIGHTLY COSTLY, SUIT FOR REQUIREMENTS'"
1498,5,Works well and sturdy,"Unlike many mosquito bats that I have seen this one is solid product. Does what it is supposed to do, recharges. I am also afraid if these bats will survive a fall. This one looks sturdy."
1499,4,Works as intended,Works effectively.  Wish it was bigger.
1500,1,Bad product,"1month aftr purchase,not workng properly.hasn't fallen down/no such things happnd.Still it has stopped functioning"
1501,3,Charging failed in 2 months,The batttery is not charging. It is not even 2 month since i bought. Better to go for some other good product.
1502,2,Non durable. Expensive. Cheap plastic.,"Product is not durable, made of cheap plastic.Stop start switch broke off in 3 month usage.Not worth the price it is being sold for.Battery life is good though."
1503,4,Worth for money,Nice mosquito batBattery life is amazing ..Staying up to 1 monthI loved it
1504,1,Worked for a month,"Mine worked  for month and it stopped working, applied for warranty claims, no update from them,  so not suggested to purchase..."
1505,5,Ab to machhar nahi bachhenge,Please use this rackets to kill the mosquito.. I recommended you and your family.  This is world class product...so nice and beautiful product.. thanks to godrej company
1506,3,Do read,It’s good but i really have doubts regarding it’s durability since it has already started to make a funny sound when switched on to use
1507,5,Durable and long battery life,Go for it. It's battery life is quite impressive. Built quality is also good. Bit expensive but worth it
1508,1,Not Durable,It stopped working in 3 weeks with minimal use. Had to get it repaired.
1509,1,bad function and return taking is not proper,the product from you was a failure one and for the return the call was very quick which I am not able to attend and while calling back asking pin which was not provided. altogether a bad experience you gave.
1510,1,Urgently replace,"This item is not working at the time of warrenty period,i am already reported to to the product company,they are ready to replace this,but till today I didn't get the product,somany mails and calls are done."
1511,5,Working fine till now,It’s been like one month & till now this device is working fine
1512,5,Easy to use,"Best part is its light weight, all the others I have used before were heavy & cumbersome.  Works great too 👍 happy with the purchase."
1513,2,I received used product. Maybe repaired one,I received used product. Maybe repaired one
1514,4,Wow,"Good product.quality plastic,nice battery life"
1515,2,Poor battery reliability and customer service,"Build is good. However the battery stops working within couple of weeks. No response from customer care team of Godrej. Very poor service... no acknowledgement. Once you get through call, they block the number. Still awaiting. Expecting a good brand went for it, money wasted."
1516,3,Charge,"Something is wrong with this device  , it need to be charged in every 2 days whereas in description it is written 1 month usage in one charge ."
1517,5,Good product,I already have one and purchased one more for my family but received broken so i returned it... Last time i had the same and that is perfectly fine even after an year..
1518,4,ESSENTIAL PURCHASE FOR MONSOON SEASON,Amazing product ......must have for homes - reputable brand but it cannot kill spider(it kills only  only mosquitoes and small insects ).
1519,4,"Product from HIT brand is okay, the button quality is cheap.","Overall product is fine, but the button used to Switch ON/OFF is very poor quality and it stopped working from Day 1. Other than that rest is fine."
1520,3,Costly,Similar product available for half rate.
1521,5,Awesome product value for money,Very genuine product and also it comes with the blue Led light which looks very good at night and very strong and rough and tough material but this is made in china product overall product is good
1522,1,Disappointed..stoped working after few days,"Useless product it has stopped working after 15-16 days, totally disappointed 😞"
1523,5,Electric racket,A good racket but you should work on the LED light or the light supported it should be bit more bright to see mosquitoes in dark environment LED light is a bit low to see in dark...
1524,4,Good buy,Very durable bat with blue light .. Works well in doing the job
1525,5,it worked for 1st one month. Now its not at all switching on,it worked for 1st one month. Now its not at all switching on
1526,2,Disappointed,Expected more from a Godrej product. Bought the product and it has stopped working within 30 days of use. Can’t return to Amazon as return window closed. Have written to Godrej consumer care about the problem. Don’t know if they will help. I hope they do.
1527,5,Awesome product,Really good product. Don’t buy non standard product. HIT is breaking the record.
1528,5,Just used for 1 week good so far!,At a decent price does the intended job.
1529,5,Working perfectly fine,Writing review after 2 months of use. This is an excellent product.
1530,1,Not at all durable,Stopped working after one day. Issue faced with recharging as well.
1531,1,It does not work!,"Well, it worked for one day!After that the charge went off and it could not be charged again.Now they not come to take it back or give me a replacement!"
1532,1,Waste of money,With in one month stopped working. Please tell whom to contact
1533,2,Got spoilt within a month,"Bought 2, one got spoilt within a month"
1534,5,I like it! Good life!!,Nice and durable and long life battery
1535,5,Excellent Battery life,Am writing this review after using 2 months ..  we can buy with out second thought .. battery life very good
1536,4,"Ok product for the price,","Not that durable, that light is of no use, battery back is good,"
1537,3,Ok ok,Battery life is short. Need to charge daily. Equal to local brand not great about hit. Go for local as money wise not good.
1538,5,Excellent value for money,"The only small issue is charging as it has to be kept in a certain position. But then you do not need to carry a USB cable or adapter.Very sturdy, good battery life and looks durable."
1539,5,"Long Lasting , Durable",I still have my older Racquet which worked a full year. But its power is almost gone even after recharge. So ordered a new one.
1540,4,Good Product,This is easy to use and effect instrument to deal with mosquitoes. Battery life is good and instantly destroys them on contact.
1541,1,Waste,Waste of money. Stopped working in 15 days. There is no guarantee on this product.
1542,1,Pathetic product,The worst possible racket you can purchase. It stopped working after hardly a month of use.
1543,1,Not happy it very delicate.. stopped working in 1month,Not happy it very delicate.. stopped working in 1monthCharging pin switch not strong enough
1544,1,How to claim warranty??,Stopped working after 10 days. The LED is also not working. Can anyone suggest how to claim the warranty? I had registered it using the link that came with the product. Plz let me know how to exchange it .
1545,3,Bad,Poor quality not expected from godrej
1546,1,Stopped working after 12 days,Stopped working just after 12 days of use
1547,5,Met beyond expectation,Quality of the product is excellent and strongly recommend this product. Battery life is just amazing.
1548,1,Poor life performance,Poor life. Within three months it has been finished. Go for hunter brand really it is worth for money.
1549,1,Not a great product,Worked only for 2 months. Out of charge just after 10 mins use in the second month.
1550,1,Not sure if it’s original,Worst bat received . The bat stopped working in less than 2 weeks . Don’t think it’s original ! And I can’t even return the product as the return window s closed . Waste of money .
1551,1,Don't buy,Stopped charging within 1st week. Bad product
1552,1,Worst product,Worst product from hit product gone in a month and exchanged it and got new one and it also got the same problem.
1553,1,Faulty racket,The product has stopped charging after a month and Godrej is not helping with the warranty...they are saying to contact Amazon for the same..
1554,2,Defective product shipped.,"Mosquito bat is working fine,  but inside something is loose. So whenever you try to use it makes noise as of some part is broken.Defective product shouldn't be shipped."
1555,5,Awesome product,Long battery life and durable product.
1556,5,Excellent,Excellent weapon against mosquitoes ;)Must buy as most of the mosquitoes repellent doesn't work it seems !!
1557,4,Good quality product,Little expensive but quality is good
1558,5,Powerful.,Powerful and instantly kills the mosquitoes. Plastic quality is great.
1559,2,Warrenty is easy claimable,Because I got the product which was sparking without insect after use of 20 days then I claimed the warrenty I got another and I have done it 3 time so worst product with good warrenty
1560,4,Nice,Nice. It will be helpfull. Quality also very good
1561,5,No complaints,I am using it s lot... no complaints
1562,5,"Good product, very usefuland effective",Good product using for 21days. No worries about inhaling harmful chemicals with other productsHope it lasts.
1563,3,How to claim warranty ?,"Stopped working after ,25 / 30 days. Only the LEDs are working. I even touched the housefly with it and nothing happened. Can anyone suggest how to claim the warranty? I had registered it using the link that came with the product."
1564,5,Battery life is long!,Theres no issue with charging for the bat.
1565,1,Worst Product,I bought this product from Amazon and they sent me faulty peace.It did not work even for 15 days.I did not register nthe product with the HIT website so can't replace it.Totally cheated
1566,5,Superb product,"Superb product, its sturdy and battery life is very good"
1567,1,Don't buy this worst Racquet !!! Chinese stuff,Worst Product at this price (₹499). Never think to buy such a rubbish...... Charge lasts for only 3-4 days .... It is a honest review after the use of 1 month
1568,1,Battery life is bad.,Only for few days the battery was good .. after that it deteriorated
1569,5,Good product...worth money,Very nice product....I bought it after going through the reviews...n very happy. Battery life is good depending upon usage. Very sturdy...worth of it's price.
1570,1,Bad quality,Product quality is not good.Product stopped working after 4 months.The customer care does not bother to respond even though the product is covered under warranty.
1571,1,Used product. Sealed with cello tape. Not working properly,The worst service on Amazon. Theybhave sent a used not working product.
1572,4,Very good,Very good exept there is no Wall mounting arrangement.
1573,5,Great product,Better alternative for road side sold bats since this comes with 6 months warranty aswell
1574,1,Quality issues,Not fitted correctly and i think the battery also loose its moving inside and making some noise
1575,1,Product stopped working in couple of weeks,Absolute waste. The product stopped working in couple of weeks time. When plugged to socket can hear some noise while charging. Don’t want to wait for any electric hazard.Don’t buy.
1576,1,Bad product,In less than 2 months it stopped working.I couldn't claim the warranty because their website doesn't work.
1577,3,After partly used 1 month..it's not working properly,After partly used 1 month..it's not working properly ..it's a big brand but not satisfied me .paise barbad
1578,1,Not good,The product is not good conditions and not working fine.... I raised a query to HIT customer care and it's been 1 year no response.... Worst service and product.... Plz don't buy this
1579,1,Bad product,Received damaged product
1580,1,Waste of money,Stopped working within first 30 days...Now I can't even return it. The warranty process is so complicated that I rather bought a new one with another brand...completely waste of money
1581,5,Perfect,"Awesome quality, better then Chinese"
1582,1,Not working after charging,Worked fine right out of package. But I left it for charging overnight and now its no longer working. Luckily its in warranty but Hit should provide better battery that can handle normal charging cycles.
1583,1,Worst battery capacity,Material quality is good but device battery capacity is very poor. It worked well 2 months for deccent hours with full charge but after that not even 5 mins after 30 min charge. Not suggesting to buy it.
1584,5,Convenient and effective,Good product. Very convenient to use and effective also
1585,5,Good but warranty registration is bad..,"Product is good. But I couldn't apply the warranty, it's long time loading only.. warranty applying time is 10day only.. past 4 days we tried to apply but not done.. what to do?????"
1586,1,Very very poor battery,Worst product. Not worthy. Battery performance is very very poor. Battery stands up to one hour only.
1587,1,Defective product - not yet replaced by amazon,Amazon delivered defective product & have nor replaced it even after more than 6 months now. The entire money which I spent on this is a waste. Don't buy such hopeless products.
1588,3,Lasted 1 year,"Review after 1 year-voltage of bat dropped significantly,very less usable,appx life is 12 months not longer than that."
1589,4,As committed in Ad the plastic used is very good quality.,As committed in Ad the plastic used is very good quality. Well satisfied with the products look. After using for a certain period we have to see the perforanmce.
1590,5,recommended,once fully charged goes upto 3 daysluv to re order
1591,1,Very poor battery life.,The battery life of the HIT Anti Mosquito Racquet I received is very poor. It is requiring to be kept in charging plug continuously.After charging it is working for only a short period ( discharging power within one hour).
1592,2,Not good,Worked perfectly fine for 6 months...It dint work after that..Thought Godrej product would be different from other cheap ones..Its the same..All these bats dont last longer.
1593,4,Imported from china.,"Just purchased few days ago, so can not comment about battery life. My only concern is it is imported from china. We are ready to pay 10-20% extra if it is made in india"
1594,5,Very excellent and nice product,"Good battery life and strong bat , then masqito kill in 2 sec.And LED light indicator night time we must kill in masqito.Super product and good battery life...👌👌😍🏸🏸"
1595,2,Money for Plastic material only,"No doubt  the quality is good and 2 stars are for the plastic quality only. Functionality vise the item is really bad. Doesn’t kill mosquitoes many times, flies are never ever killed using the racket. Don’t buy it."
1596,1,Stopped working after 5 months of use,"Never trapped mosquitoes well, local racquets are better than this. It suddenly stopped working after 5 months of purchase. What should I do now??"
1597,1,Worked for 25 days just until return window,Stopped working all of a sudden... Trusted it seeing the name HIT... Thumbs down 👎
1598,5,Best Buy(FAR FAR BETTER THAN OTHERS),I have purchased two and both are working very fine though they r costly but very effective. Must buy if you want to get rid of mosquitoes
1599,5,Product is good,"Product is good got it at Rs 345. Quality of plastic is not that cheap as people here are comparing them with the roadside bat. 6 months warranty is provided which can be registered via online. There is no such use of led light given. Overall, fulfills the purpose."
1600,1,0 battery and not working,Don't buy this product as it's battery life is 0... If I buy for 200 local one is more better than this.
1601,5,Great product at this price,Great product at this price point.
1602,1,Product stopped working after 1 use,"Product stopped working after 1 use, only charging light turns on while charging, everything else stopped working, waste of money!"
1603,5,Very Good,"Lightweight, easy to handle and works very well"
1604,5,impressive backup,The battery backup came for 20 days which is also impressive
1605,1,Not worthy,Trusted on brand HIT. Worked for one and half months. Abruptly stopped working. Very much disappointed. There were other options available even less than the price of HIT. Thought as it is a known brand it will long last. Sad.
1606,2,1 day max battery.,1 day max battery life. Dnt trust the battery life. Else everything is working fine.May be 30 days battery life on single time charge is only if we not use.
1607,5,Best in class #1,"This is the best even though it's review stars are low, it's power to kill mosquitoes & other small annoying insects is amazing. Just go for it, you will enjoy using it..."
1608,4,Anti mosquito racket.,"Nice product strong on the mosquitos, My piece came with a loose noisy battery /circuit."
1609,4,Good build.,Good build. Not too sturdy. Powerful charge killer. Blue light too strong and one-sided.
1610,2,Same other low grade products,No replaceable battery makes these products landfills
1611,2,Product Quality is not the same as I bought the last one,Battery is making noise and its shaking insideLet's see how long it will work
1612,5,"Good, handle with care",Registration process should be replaced with the bill provided. No need to register after receiving the item should be burdened. Keep it simple and reliable.
1613,1,Don't buy this thrash,Worst product please don't buy only it will work for 20days and also am forget to register the warranty but no use waste of money please don't buy this thrash
1614,5,Durable and long battery life,"Its durable and battery life is good.There is an LED, which i don't is of any use.But its a must to have tool."
1615,1,Stopped working on the 3rd day,It stopped working on the 3rd day. I thought its a branded one and i may last for few months. They mentioned 6 months warranty and they haven't mentioned how we can claim the warranty. My suggestion don't buy it seeing the brand.
1616,1,Defective good,We purchased two rackets. One was ok. But other did not have a switch. We started using the first one. When after some time we opened the other one we found it to be defective and so we wanted to get replacement. But by that time widow for replacement was closed.
1617,3,Bad quality,Quality is very low.Battery is dancing inside the bat
1618,5,Use it and kills mosquitoes tension free!,"Forget the Chinese stuff u buy every year and throw in dustbin later, buy it and use for years."
1619,1,Unusual sound while shaking,"It is giving unusual sound from inside. It seems the insides not attached to product properly. I requested to replace new one let’s see, if new one also has same issue better go for different product"
1620,5,Nice product,Good for home useKiller for mosquito
1621,2,Over priced,The battery stopped working within three months of purchase. The price is very high. I won't recommend buying this.
1622,1,Useless,"Battery capacity is 12hours only.Charging pins are thin, sliding off the socket.Local ones are better than this one. Disappointed"
1623,1,"Useless, no support on warranty",Didn’t work for even 2 daysTried claiming warranty but it just takes my details no one gets back. Better to buy locel item that costs ₹150
1624,5,Best mosquito bat ever... Perfect. 👍,I have been using it for the last one year.I think this is best product.Long lasting ... And very good quality.For more visit my channel - Technical Postcard
1625,1,Worst product,The racket stopped working within 15 days of buying this product...highly disappointed...worst Amazon product ever.
1626,2,It's a typical made in China product,It's a typical made in China product.
1627,1,Waste of money,Plz don't buy this productI have 2 of them both stopped working in 15 days.Money wastedDon't come in the name of 6 months warranty.
1628,3,This product is good but some time not working product is delivered,I am buying 3 time . 2 time delivered not working product.  1 time is working.
1629,5,Get cheaper one,"Too expensive. One can easily get cheaper one in the market doing the same thing. However, the quality of the item is very premium."
1630,1,I do not recommend this item,The roduct is not atall durable n stopped working within 5 days.
1631,5,Perfect Mosquito Bat,"Perfect Mosquito Bat, recharged after 5 days of extensive usage."
1632,1,"Useless sturdy product, not worth.","Within a week, did not work. Not worth buying.One of the charger pin got strucked inside."
1633,5,Must have for hitting makhkhi,Durability is poor... It has to be durable
1634,3,Ok,Batry is ok. Strutiness not bad.
1635,1,Worst quality,Perfect in handy solid quality with good battery life and very fast in killing mosquitoesBut after 1 month it’s gone
1636,1,Worst experience,"Ordered the product, the product had many scratches and even not powered on after chargeWorst experience with amazon , such untested product delivered to customers??!!"
1637,4,good product,"seems sturdy, holds charge for decent time."
1638,4,Good,It's sturdy and durable. Battery life could have been better.
1639,1,The battery doesn't last long,The racquet just stopped working after a regular charge.
1640,5,Best insect sqatting bat out there..,The best insect quitting bat out there. Have used multiple unmown brand ones. But only this one last better and performs better.
1641,1,Please do not buy!,We bought the racquet despite the bad reviews about non functioning with trust on The brand HIT. But the raquet hardly worked for a week. Please do not buy it.Battery back up is also very low.
1642,1,"Don't buy, not working at all",It didn't work from day 1. Both hit and Amazon are responsible. Amazon delivered to my parents address though I had given my address for delivery. And it didn't work at all. Waste of money
1643,1,Very bad and incompetent,"It won't work. All fly's enjoy timing around. To kill the fly using this bat, fly need to be a peanut size. Returned"
1644,3,But at ur own risk,Over all quality is good  but after use of 15 days..fully charged battery is very fast discharging while we killing mosquitos .. fully charged battery discharged suddenly after using it within 15 minutes
1645,5,Buy it,Good quality plastic 👌Excellent design and performance. Does really work well. Worth buying a branded one over chinese anyday
1646,3,Received defective product twice,Received defective product twice and have to go for return. But ordered the same through Amazon fresh and received same day which working good.
1647,1,Product not working,"The received product was defective, not working at all. I had selected this product looking at the brand HIT, from among many available brands."
1648,5,Good Sturdy useful product,Does what it is supposed to do .
1649,5,Excellent 👌,Excellent product… amazing quality and better battery life
1650,4,Go for it,Battery life could be improved. Everything else is good
1651,5,Durable product; let the Indian business profit,Decent battery backup on single charge.
1652,2,Stopped working within 15 days.,"It stopped working within 15 days, i claimed warranty and got second one, it too stopped working within 10 days.Now their website is not even responding."
1653,1,No Warranty Response,Purchased on 7th Mar 2020 & it stopped working after 25 days. Registered complaint on 7th Apr & got no response from the company. This is not expected from a company like Godrej. Just making customers fool by giving warranty.
1654,1,Please dont buy.. The product malfunction within 4 to 5 weeks. The battery is not powerful,"Poor battery life, quality and doesnot works within weeks"
1655,5,Good quality product,Good quality and sturdy product
1656,5,Made in China,"This is a Chinese product, sold by Indian seller"
1657,5,Good product,It got delivered 2 days beforeAs of now superbbb batNeed to check durability
1658,5,Sturdy and quality product,Using it for last 2 weeks. It is sturdy and build quality looks good compared to other unbranded ones. Tried this after using few unbranded which didn’t last long. Happy so far.
1659,1,Worst bat. Have to force mosquitoes into it to kill.,This bat is useless. I have lost the joy of squatting mosquitoes compared to other bats. Only the inner mesh has current. The outer mesh is dummy and helps the mosquitoes escape on contact. Not sure if defective.
1660,5,काफ़ी सही है बॉस,पहले मै ओर मेरा रूममेट मच्छरों से काफ़ी परेशान रहते थे.रात रात भर सो नहीं पाते थे.फिर मासी ने बोला ये वाला रैकेट ले ले.अब हम दोनों मिल के रात रात भर मच्छरों को मारते है.
1661,1,Received diffective product,Waited for many days but received diffective product
1662,2,Not long lasting.,Battery lasted for just about a year...just like any other chinese bat out there
1663,5,Good quality and works as intended,"Build quality is good, charging is fairly simple, works quite good on mosquitos."
1664,2,Worked for 10 days,Stopped working for nothing in between.Although I received a free replacement.Overall the product quality is good and comes with 6 months warranty
1665,2,It's worth only 4-5 months.there after it doesn't work,"See it was workiñg fine for 2 months, there after extreme summer no musquitoes..now it's 6 month it's not working. Even i m confused now whom to ask warranty."
1666,5,Awesome,Excellent is the word.. its really feel good when you realise that you have chosen a quality product
1667,5,Good product,It is good one but i think when i charge did not last long (5 to 6 days).Demerit: Warranty registration can not done over website as company claimed.
1668,4,Nice product but little expensive,Nice product but little expensive
1669,1,Disappointed and stopped working,"Stopped working after a months usage, very much disappointed."
1670,5,Best buy,Like the product. Best killer bath to buy in market.
1671,3,Good,"It is good but battery is a problem.dispite the battery, It works very fine.never go for local product,buy this one if it is available in 449 otherwise buy from offline market."
1672,5,Very good,Badhiya item hai..long battery life hai ...aur majboot bhi hai...bahut jyada sundar nahi hai lekin jabardast item hai..
1673,5,Good product.,No batteries required. Device works well for a long time after a single charge. Has a night light (blue colour).
1674,1,Waste,Not value for money...... Not working after  4-5 months...... Charging pin is also not suitable
1675,1,Got used product,After using just one day product stopped working at all. I guess the product was refurbished or defective. Didn’t expected this from Amazon. Bad show
1676,4,Branded Racket at affordable price,Sturdy built and good in quality
1677,5,Nice Product,Best Product available in Indian Market by a reliable Indian Brand. Simply the best.
1678,1,Defective Rackeut,Burning smoke erupted from Rackeut during charging just within three weeks use. Supplier Godrej promised replacement under one year warranty but still waiting for replacement even after reminder
1679,5,Best,Have purchased a second one..
1680,1,Not worth,Not even last for one week. Worst customer service. Called several times. Asking to take the product to their service center.
1681,5,Good option,Easy to use and battery life is also good.
1682,1,Stopped working,Stopped working after 3 charges. It's dead. How can I recieve replacement as the product page says 6 months warranty.
1683,1,Not working ordered replacement on 23rd Dec still waiting,Battery 🔋 is not charging asked for a replacement or return on 23rd Dec. Srill waiting for a response from Amazon / seller.
1684,5,"Really good ,go for it",If you charge it well the battery last for atleast 2 days without charging
1685,1,Bat not working,Mosquito racket is not working. The bat is not being charged. It is not working from 6th of SeptemberPkbag
1686,4,GODREJ  gives quality products,"Good and very efficient in killing mosquitos and small flies. BATTERY Life, Sturdiness and Durability also GOOD."
1687,4,Good and Effective,V good product..works for many days once charged..
1688,5,Best Product,Best raquet which you can buy. Durable & have warrenty. But make sure to register it online for warrenty as soon as you get this prosuct otherwise you will loose the benifit.
1689,1,Very local quality,Showing current but still not working. Very cheap quality plastic and different shape. No branding of Hit comp on the product. Seems like a duplicate bad quality. Do not buy.
1690,5,Best racket ever,"Plz go a head, buy the most ultimate and durable mosquito racket in the market"
1691,4,Good product,Better than other brand. Good quality and battery backup.
1692,4,Usable,NOT VERY SPECIAL or OUTSTANDING product as it seems to be.
1693,4,Very nice product people who required a mosquito badminton they needs to prefer hit racket,"Strong, sterdy, durable and design"
1694,5,"i love it, mosquitoes hate it","very sturdy and very well designed, go for it, 10/10"
1695,5,No comparison . Too good,Good in all respectsWhen compare with local brandsSince long time I am waiting this kind of qualityProduct
1696,5,Beat racket ever,It's been almost over a month since I charged. Price is little expensive but does a great job. Must have product in every home.
1697,1,This will not work,"I purchased this product but not used for three to four months , when the time come to use it is not worked. I feel so bad , after I purchased this product by my hard earning . I was very upset"
1698,4,Quality,The mosquito racquet is good and works well. The quality of the net and it’s battery is good when compared to other racquet I’m the market but don’t expect the racquet to run more than 2 years.
1699,1,Not a good quality,Bad quality when received something was loose inside like battery.
